net_pnl,trades,win_rate,profit_factor,sharpe,max_dd,param_value,param_name
496379.81979424425,9481,0.40417677460183526,1.2826928347238846,3.0891231694459784,33595.596090962994,0.3,vol_expansion_prob
496379.81979424425,9481,0.40417677460183526,1.2826928347238846,3.0891231694459784,33595.596090962994,0.35,vol_expansion_prob
496379.81979424425,9481,0.40417677460183526,1.2826928347238846,3.0891231694459784,33595.596090962994,0.4,vol_expansion_prob
496379.81979424425,9481,0.40417677460183526,1.2826928347238846,3.0891231694459784,33595.596090962994,0.45,vol_expansion_prob
496379.81979424425,9481,0.40417677460183526,1.2826928347238846,3.0891231694459784,33595.596090962994,0.5,vol_expansion_prob
442912.0201949356,8227,0.4075604716178437,1.2944174672691486,3.0935545355327103,33679.530134576824,0.55,vol_expansion_prob
391241.8038175035,7072,0.40978506787330315,1.306286870849336,3.0558985070540063,31983.754384072934,0.6,vol_expansion_prob
