net_pnl,trades,win_rate,profit_factor,sharpe,max_dd,param_value,param_name
1198739.0717067663,9481,0.40417677460183526,2.1378213912064745,7.964339749869585,14188.42882273125,0.75,sl_atr_mult
847559.445750505,9481,0.40417677460183526,1.6033660434048558,5.47692246483328,20218.776695638662,1.0,sl_atr_mult
496379.81979424425,9481,0.40417677460183526,1.2826928347238846,3.0891231694459784,33595.596090962994,1.25,sl_atr_mult
145200.19383798327,9481,0.40417677460183526,1.0689106956032373,0.8635700180942387,77187.4108018521,1.5,sl_atr_mult
-205979.4321182778,9481,0.40417677460183526,0.9162091676599176,-1.1642601348952264,229530.8119338024,1.75,sl_atr_mult
