trade_id,model,fold,entry_time,exit_time,bars_held,time_held_min,direction,contracts,entry_price,exit_price,gross_pnl,commission,slippage,net_pnl,pnl_per_contract,mfe,mae,mfe_ticks,mae_ticks,entry_signal,exit_reason,cumulative_pnl,high_during,low_during
291,xgboost,15,2024-01-23 15:55:00-05:00,2024-01-24 09:30:00-05:00,2,1055.0,SHORT,1,4894.625,4920.875,-1312.5,5.0,12.5,-1330.0,-1330.0,31.25,1456.25,2,116,0.3956,stop_loss,-7760.0,4923.75,4894.0
292,xgboost,16,2024-01-25 10:00:00-05:00,2024-01-25 10:15:00-05:00,4,15.0,LONG,1,4914.875,4920.875,300.0,5.0,12.5,282.5,282.5,393.75,143.75,31,11,0.6042,hold_bars,-7477.5,4922.75,4912.0
293,xgboost,16,2024-01-25 12:40:00-05:00,2024-01-25 12:55:00-05:00,4,15.0,SHORT,1,4908.375,4908.875,-25.0,5.0,12.5,-42.5,-42.5,193.75,68.75,15,5,0.3902,hold_bars,-7520.0,4909.75,4904.5
294,xgboost,16,2024-01-25 13:00:00-05:00,2024-01-25 13:15:00-05:00,4,15.0,SHORT,1,4911.875,4905.375,325.0,5.0,12.5,307.5,307.5,406.25,218.75,32,17,0.3771,hold_bars,-7212.5,4916.25,4903.75
295,xgboost,16,2024-01-25 15:55:00-05:00,2024-01-26 09:40:00-05:00,4,1065.0,SHORT,1,4923.875,4921.625,112.5,5.0,12.5,95.0,95.0,393.75,68.75,31,5,0.3975,hold_bars,-7117.5,4925.25,4916.0
296,xgboost,16,2024-01-26 12:35:00-05:00,2024-01-26 12:50:00-05:00,4,15.0,SHORT,1,4916.125,4914.125,100.0,5.0,12.5,82.5,82.5,343.75,306.25,27,24,0.345,hold_bars,-7035.0,4922.25,4909.25
297,xgboost,16,2024-01-26 13:00:00-05:00,2024-01-26 13:15:00-05:00,4,15.0,SHORT,1,4912.875,4912.125,37.5,5.0,12.5,20.0,20.0,156.25,131.25,12,10,0.3134,hold_bars,-7015.0,4915.5,4909.75
298,xgboost,16,2024-01-26 13:20:00-05:00,2024-01-26 13:35:00-05:00,4,15.0,SHORT,1,4915.375,4914.625,37.5,5.0,12.5,20.0,20.0,193.75,106.25,15,8,0.3993,hold_bars,-6995.0,4917.5,4911.5
299,xgboost,16,2024-01-29 10:20:00-05:00,2024-01-29 10:35:00-05:00,4,15.0,LONG,1,4918.125,4918.625,25.0,5.0,12.5,7.5,7.5,306.25,268.75,24,21,0.6527,hold_bars,-6987.5,4924.25,4912.75
300,xgboost,16,2024-01-29 14:35:00-05:00,2024-01-29 14:50:00-05:00,4,15.0,SHORT,1,4930.875,4930.125,37.5,5.0,12.5,20.0,20.0,118.75,81.25,9,6,0.3814,hold_bars,-6967.5,4932.5,4928.5
301,xgboost,16,2024-01-30 15:30:00-05:00,2024-01-30 15:45:00-05:00,4,15.0,LONG,1,4950.875,4952.625,87.5,5.0,12.5,70.0,70.0,231.25,68.75,18,5,0.6023,hold_bars,-6897.5,4955.5,4949.5
302,xgboost,16,2024-01-31 10:10:00-05:00,2024-01-31 10:25:00-05:00,4,15.0,SHORT,1,4911.375,4912.625,-62.5,5.0,12.5,-80.0,-80.0,6.25,318.75,0,25,0.3597,hold_bars,-6977.5,4917.75,4911.25
303,xgboost,16,2024-01-31 10:40:00-05:00,2024-01-31 10:55:00-05:00,4,15.0,LONG,1,4906.125,4906.625,25.0,5.0,12.5,7.5,7.5,106.25,143.75,8,11,0.6514,hold_bars,-6970.0,4908.25,4903.25
304,xgboost,16,2024-01-31 13:10:00-05:00,2024-01-31 13:25:00-05:00,4,15.0,SHORT,1,4914.375,4911.625,137.5,5.0,12.5,120.0,120.0,231.25,106.25,18,8,0.3949,hold_bars,-6850.0,4916.5,4909.75
305,xgboost,16,2024-01-31 14:00:00-05:00,2024-01-31 14:15:00-05:00,4,15.0,SHORT,1,4903.125,4899.125,200.0,5.0,12.5,182.5,182.5,356.25,743.75,28,59,0.3839,hold_bars,-6667.5,4918.0,4896.0
306,xgboost,16,2024-01-31 14:20:00-05:00,2024-01-31 14:30:00-05:00,3,10.0,SHORT,1,4898.875,4906.125,-362.5,5.0,12.5,-380.0,-380.0,168.75,493.75,13,39,0.3863,stop_loss,-7047.5,4908.75,4895.5
307,xgboost,16,2024-01-31 14:40:00-05:00,2024-01-31 14:50:00-05:00,3,10.0,SHORT,1,4924.125,4911.125,650.0,5.0,12.5,632.5,632.5,1006.25,281.25,80,22,0.3494,take_profit,-6415.0,4929.75,4904.0
308,xgboost,17,2024-02-01 09:30:00-05:00,2024-02-01 09:45:00-05:00,4,15.0,LONG,1,4892.625,4887.625,-250.0,5.0,12.5,-267.5,-267.5,106.25,518.75,8,41,0.616,hold_bars,-6682.5,4894.75,4882.25
309,xgboost,17,2024-02-01 09:50:00-05:00,2024-02-01 10:05:00-05:00,4,15.0,LONG,1,4887.875,4895.875,400.0,5.0,12.5,382.5,382.5,456.25,431.25,36,34,0.6435,hold_bars,-6300.0,4897.0,4879.25
310,xgboost,17,2024-02-01 12:00:00-05:00,2024-02-01 12:05:00-05:00,2,5.0,SHORT,1,4901.625,4907.875,-312.5,5.0,12.5,-330.0,-330.0,406.25,368.75,32,29,0.3995,stop_loss,-6630.0,4909.0,4893.5
311,xgboost,17,2024-02-01 12:20:00-05:00,2024-02-01 12:35:00-05:00,4,15.0,SHORT,1,4904.375,4902.625,87.5,5.0,12.5,70.0,70.0,193.75,6.25,15,0,0.3801,hold_bars,-6560.0,4904.5,4900.5
312,xgboost,17,2024-02-02 09:50:00-05:00,2024-02-02 10:05:00-05:00,4,15.0,SHORT,1,4937.875,4938.875,-50.0,5.0,12.5,-67.5,-67.5,168.75,318.75,13,25,0.3559,hold_bars,-6627.5,4944.25,4934.5
313,xgboost,17,2024-02-02 10:45:00-05:00,2024-02-02 11:00:00-05:00,4,15.0,LONG,1,4955.875,4955.125,-37.5,5.0,12.5,-55.0,-55.0,256.25,143.75,20,11,0.6356,hold_bars,-6682.5,4961.0,4953.0
314,xgboost,17,2024-02-02 11:35:00-05:00,2024-02-02 11:50:00-05:00,4,15.0,SHORT,1,4971.625,4975.875,-212.5,5.0,12.5,-230.0,-230.0,206.25,281.25,16,22,0.3781,hold_bars,-6912.5,4977.25,4967.5
315,xgboost,17,2024-02-02 12:40:00-05:00,2024-02-02 12:55:00-05:00,4,15.0,LONG,1,4964.125,4973.125,450.0,5.0,12.5,432.5,432.5,931.25,268.75,74,21,0.6506,hold_bars,-6480.0,4982.75,4958.75
316,xgboost,17,2024-02-02 13:05:00-05:00,2024-02-02 13:20:00-05:00,4,15.0,LONG,1,4972.875,4980.625,387.5,5.0,12.5,370.0,370.0,481.25,43.75,38,3,0.6427,hold_bars,-6110.0,4982.5,4972.0
317,xgboost,17,2024-02-02 14:45:00-05:00,2024-02-02 15:00:00-05:00,4,15.0,LONG,1,4993.125,4992.375,-37.5,5.0,12.5,-55.0,-55.0,68.75,218.75,5,17,0.6009,hold_bars,-6165.0,4994.5,4988.75
318,xgboost,17,2024-02-05 10:20:00-05:00,2024-02-05 10:35:00-05:00,4,15.0,SHORT,1,4946.375,4947.875,-75.0,5.0,12.5,-92.5,-92.5,131.25,206.25,10,16,0.2975,hold_bars,-6257.5,4950.5,4943.75
319,xgboost,17,2024-02-05 10:50:00-05:00,2024-02-05 11:05:00-05:00,4,15.0,SHORT,1,4943.125,4950.125,-350.0,5.0,12.5,-367.5,-367.5,93.75,356.25,7,28,0.3947,stop_loss,-6625.0,4950.25,4941.25
320,xgboost,17,2024-02-06 11:45:00-05:00,2024-02-06 12:00:00-05:00,4,15.0,LONG,1,4959.625,4958.625,-50.0,5.0,12.5,-67.5,-67.5,256.25,156.25,20,12,0.7046,hold_bars,-6692.5,4964.75,4956.5
321,xgboost,17,2024-02-06 14:05:00-05:00,2024-02-06 14:20:00-05:00,4,15.0,LONG,1,4959.375,4960.625,62.5,5.0,12.5,45.0,45.0,406.25,181.25,32,14,0.7164,hold_bars,-6647.5,4967.5,4955.75
322,xgboost,17,2024-02-07 09:50:00-05:00,2024-02-07 10:05:00-05:00,4,15.0,LONG,1,4991.875,4994.625,137.5,5.0,12.5,120.0,120.0,231.25,193.75,18,15,0.6037,hold_bars,-6527.5,4996.5,4988.0
323,xgboost,17,2024-02-07 10:20:00-05:00,2024-02-07 10:35:00-05:00,4,15.0,LONG,1,5009.125,5008.625,-25.0,5.0,12.5,-42.5,-42.5,306.25,218.75,24,17,0.6078,hold_bars,-6570.0,5015.25,5004.75
324,xgboost,17,2024-02-07 11:15:00-05:00,2024-02-07 11:30:00-05:00,4,15.0,LONG,1,5007.125,5004.125,-150.0,5.0,12.5,-167.5,-167.5,181.25,193.75,14,15,0.6017,hold_bars,-6737.5,5010.75,5003.25
325,xgboost,17,2024-02-07 12:05:00-05:00,2024-02-07 12:20:00-05:00,4,15.0,SHORT,1,5011.875,5008.875,150.0,5.0,12.5,132.5,132.5,256.25,68.75,20,5,0.3996,hold_bars,-6605.0,5013.25,5006.75
326,xgboost,17,2024-02-07 14:15:00-05:00,2024-02-07 14:30:00-05:00,4,15.0,SHORT,1,5012.875,5014.125,-62.5,5.0,12.5,-80.0,-80.0,18.75,193.75,1,15,0.3716,hold_bars,-6685.0,5016.75,5012.5
327,xgboost,18,2024-02-08 09:50:00-05:00,2024-02-08 10:05:00-05:00,4,15.0,LONG,1,5011.875,5013.375,75.0,5.0,12.5,57.5,57.5,143.75,106.25,11,8,0.6062,hold_bars,-6627.5,5014.75,5009.75
328,xgboost,18,2024-02-08 12:15:00-05:00,2024-02-08 12:30:00-05:00,4,15.0,SHORT,1,5011.625,5012.375,-37.5,5.0,12.5,-55.0,-55.0,81.25,106.25,6,8,0.3823,hold_bars,-6682.5,5013.75,5010.0
329,xgboost,18,2024-02-09 09:40:00-05:00,2024-02-09 09:55:00-05:00,4,15.0,SHORT,1,5023.625,5026.875,-162.5,5.0,12.5,-180.0,-180.0,231.25,218.75,18,17,0.3944,hold_bars,-6862.5,5028.0,5019.0
330,xgboost,18,2024-02-09 10:15:00-05:00,2024-02-09 10:30:00-05:00,4,15.0,LONG,1,5026.125,5029.625,175.0,5.0,12.5,157.5,157.5,231.25,118.75,18,9,0.6041,hold_bars,-6705.0,5030.75,5023.75
331,xgboost,18,2024-02-09 11:00:00-05:00,2024-02-09 11:15:00-05:00,4,15.0,SHORT,1,5032.625,5031.625,50.0,5.0,12.5,32.5,32.5,143.75,68.75,11,5,0.3699,hold_bars,-6672.5,5034.0,5029.75
332,xgboost,18,2024-02-12 09:50:00-05:00,2024-02-12 10:05:00-05:00,4,15.0,LONG,1,5045.125,5043.625,-75.0,5.0,12.5,-92.5,-92.5,31.25,156.25,2,12,0.6804,hold_bars,-6765.0,5045.75,5042.0
333,xgboost,18,2024-02-12 11:00:00-05:00,2024-02-12 11:15:00-05:00,4,15.0,SHORT,1,5051.625,5055.375,-187.5,5.0,12.5,-205.0,-205.0,93.75,231.25,7,18,0.3895,hold_bars,-6970.0,5056.25,5049.75
334,xgboost,18,2024-02-12 11:40:00-05:00,2024-02-12 11:55:00-05:00,4,15.0,LONG,1,5064.375,5064.125,-12.5,5.0,12.5,-30.0,-30.0,68.75,168.75,5,13,0.6246,hold_bars,-7000.0,5065.75,5061.0
335,xgboost,18,2024-02-12 13:25:00-05:00,2024-02-12 13:35:00-05:00,3,10.0,LONG,1,5056.875,5050.625,-312.5,5.0,12.5,-330.0,-330.0,206.25,406.25,16,32,0.6572,stop_loss,-7330.0,5061.0,5048.75
336,xgboost,18,2024-02-12 13:55:00-05:00,2024-02-12 14:10:00-05:00,4,15.0,SHORT,1,5051.875,5050.125,87.5,5.0,12.5,70.0,70.0,143.75,81.25,11,6,0.3565,hold_bars,-7260.0,5053.5,5049.0
337,xgboost,18,2024-02-12 14:25:00-05:00,2024-02-12 14:40:00-05:00,4,15.0,SHORT,1,5041.875,5041.875,-0.0,5.0,12.5,-17.5,-17.5,143.75,118.75,11,9,0.3885,hold_bars,-7277.5,5044.25,5039.0
338,xgboost,18,2024-02-13 09:30:00-05:00,2024-02-13 09:40:00-05:00,3,10.0,LONG,1,4978.875,4972.375,-325.0,5.0,12.5,-342.5,-342.5,156.25,481.25,12,38,0.6952,stop_loss,-7620.0,4982.0,4969.25
339,xgboost,18,2024-02-13 09:50:00-05:00,2024-02-13 10:05:00-05:00,4,15.0,SHORT,1,4971.875,4964.625,362.5,5.0,12.5,345.0,345.0,393.75,56.25,31,4,0.3723,hold_bars,-7275.0,4973.0,4964.0
340,xgboost,18,2024-02-13 10:10:00-05:00,2024-02-13 10:20:00-05:00,3,10.0,SHORT,1,4965.375,4971.875,-325.0,5.0,12.5,-342.5,-342.5,181.25,393.75,14,31,0.3795,stop_loss,-7617.5,4973.25,4961.75
341,xgboost,18,2024-02-13 10:25:00-05:00,2024-02-13 10:40:00-05:00,4,15.0,SHORT,1,4978.375,4981.125,-137.5,5.0,12.5,-155.0,-155.0,343.75,193.75,27,15,0.2953,hold_bars,-7772.5,4982.25,4971.5
342,xgboost,18,2024-02-13 11:05:00-05:00,2024-02-13 11:20:00-05:00,4,15.0,LONG,1,4983.875,4984.625,37.5,5.0,12.5,20.0,20.0,156.25,206.25,12,16,0.6374,hold_bars,-7752.5,4987.0,4979.75
343,xgboost,18,2024-02-13 13:50:00-05:00,2024-02-13 14:00:00-05:00,3,10.0,LONG,1,4964.375,4958.625,-287.5,5.0,12.5,-305.0,-305.0,93.75,331.25,7,26,0.6029,stop_loss,-8057.5,4966.25,4957.75
344,xgboost,18,2024-02-14 09:30:00-05:00,2024-02-14 09:45:00-05:00,4,15.0,SHORT,1,4995.625,4994.875,37.5,5.0,12.5,20.0,20.0,443.75,331.25,35,26,0.3621,hold_bars,-8037.5,5002.25,4986.75
345,xgboost,18,2024-02-14 09:50:00-05:00,2024-02-14 10:05:00-05:00,4,15.0,SHORT,1,4995.375,4996.875,-75.0,5.0,12.5,-92.5,-92.5,218.75,256.25,17,20,0.2701,hold_bars,-8130.0,5000.5,4991.0
346,xgboost,18,2024-02-14 11:40:00-05:00,2024-02-14 11:55:00-05:00,4,15.0,SHORT,1,4984.875,4982.375,125.0,5.0,12.5,107.5,107.5,131.25,368.75,10,29,0.3781,hold_bars,-8022.5,4992.25,4982.25
347,xgboost,18,2024-02-14 12:05:00-05:00,2024-02-14 12:20:00-05:00,4,15.0,SHORT,1,4979.125,4985.375,-312.5,5.0,12.5,-330.0,-330.0,318.75,356.25,25,28,0.3556,stop_loss,-8352.5,4986.25,4972.75
348,xgboost,18,2024-02-14 14:15:00-05:00,2024-02-14 14:30:00-05:00,4,15.0,LONG,1,4986.875,4996.375,475.0,5.0,12.5,457.5,457.5,506.25,18.75,40,1,0.6504,hold_bars,-7895.0,4997.0,4986.5
349,xgboost,19,2024-02-15 09:35:00-05:00,2024-02-15 09:50:00-05:00,4,15.0,LONG,1,5025.375,5021.375,-200.0,5.0,12.5,-217.5,-217.5,231.25,256.25,18,20,0.638,hold_bars,-8112.5,5030.0,5020.25
350,xgboost,19,2024-02-15 14:20:00-05:00,2024-02-15 14:35:00-05:00,4,15.0,SHORT,1,5042.375,5042.125,12.5,5.0,12.5,-5.0,-5.0,231.25,81.25,18,6,0.3905,hold_bars,-8117.5,5044.0,5037.75
351,xgboost,19,2024-02-15 15:20:00-05:00,2024-02-15 15:35:00-05:00,4,15.0,LONG,1,5038.625,5038.875,12.5,5.0,12.5,-5.0,-5.0,256.25,31.25,20,2,0.6077,hold_bars,-8122.5,5043.75,5038.0
352,xgboost,19,2024-02-16 09:40:00-05:00,2024-02-16 09:50:00-05:00,3,10.0,SHORT,1,5033.875,5022.625,562.5,5.0,12.5,545.0,545.0,606.25,131.25,48,10,0.3853,take_profit,-7577.5,5036.5,5021.75
353,xgboost,19,2024-02-16 10:30:00-05:00,2024-02-16 10:45:00-05:00,4,15.0,LONG,1,5026.125,5031.625,275.0,5.0,12.5,257.5,257.5,556.25,118.75,44,9,0.6009,hold_bars,-7320.0,5037.25,5023.75
354,xgboost,19,2024-02-16 15:35:00-05:00,2024-02-16 15:45:00-05:00,3,10.0,SHORT,1,5026.875,5016.125,537.5,5.0,12.5,520.0,520.0,568.75,256.25,45,20,0.3507,take_profit,-6800.0,5032.0,5015.5
355,xgboost,19,2024-02-19 09:45:00-05:00,2024-02-19 10:00:00-05:00,4,15.0,SHORT,1,5028.625,5028.125,25.0,5.0,12.5,7.5,7.5,93.75,6.25,7,0,0.3936,hold_bars,-6792.5,5028.75,5026.75
356,xgboost,19,2024-02-19 11:30:00-05:00,2024-02-19 11:45:00-05:00,4,15.0,SHORT,1,5024.125,5024.875,-37.5,5.0,12.5,-55.0,-55.0,31.25,43.75,2,3,0.3824,hold_bars,-6847.5,5025.0,5023.5
357,xgboost,19,2024-02-19 12:05:00-05:00,2024-02-19 12:20:00-05:00,4,15.0,LONG,1,5024.125,5023.625,-25.0,5.0,12.5,-42.5,-42.5,31.25,31.25,2,2,0.6268,hold_bars,-6890.0,5024.75,5023.5
358,xgboost,19,2024-02-19 12:50:00-05:00,2024-02-20 09:30:00-05:00,3,1240.0,SHORT,1,5025.875,5006.625,962.5,5.0,12.5,945.0,945.0,1268.75,18.75,101,1,0.3777,take_profit,-5945.0,5026.25,5000.5
359,xgboost,19,2024-02-20 09:55:00-05:00,2024-02-20 10:10:00-05:00,4,15.0,LONG,1,4991.375,4983.875,-375.0,5.0,12.5,-392.5,-392.5,181.25,418.75,14,33,0.6279,stop_loss,-6337.5,4995.0,4983.0
360,xgboost,19,2024-02-20 11:20:00-05:00,2024-02-20 11:35:00-05:00,4,15.0,SHORT,1,4993.125,4987.875,262.5,5.0,12.5,245.0,245.0,381.25,56.25,30,4,0.383,hold_bars,-6092.5,4994.25,4985.5
361,xgboost,19,2024-02-21 12:40:00-05:00,2024-02-21 12:50:00-05:00,3,10.0,SHORT,1,4971.875,4978.875,-350.0,5.0,12.5,-367.5,-367.5,93.75,368.75,7,29,0.3306,stop_loss,-6460.0,4979.25,4970.0
362,xgboost,19,2024-02-21 13:15:00-05:00,2024-02-21 13:30:00-05:00,4,15.0,SHORT,1,4979.375,4976.125,162.5,5.0,12.5,145.0,145.0,231.25,106.25,18,8,0.3758,hold_bars,-6315.0,4981.5,4974.75
363,xgboost,19,2024-02-21 15:30:00-05:00,2024-02-21 15:35:00-05:00,2,5.0,SHORT,1,4974.875,4982.875,-400.0,5.0,12.5,-417.5,-417.5,356.25,493.75,28,39,0.3493,stop_loss,-6732.5,4984.75,4967.75
364,xgboost,19,2024-02-22 09:40:00-05:00,2024-02-22 09:45:00-05:00,2,5.0,LONG,1,5059.375,5071.625,612.5,5.0,12.5,595.0,595.0,668.75,143.75,53,11,0.7323,take_profit,-6137.5,5072.75,5056.5
365,xgboost,19,2024-02-22 09:50:00-05:00,2024-02-22 10:05:00-05:00,4,15.0,LONG,1,5067.875,5069.875,100.0,5.0,12.5,82.5,82.5,443.75,56.25,35,4,0.6441,hold_bars,-6055.0,5076.75,5066.75
366,xgboost,19,2024-02-22 10:25:00-05:00,2024-02-22 10:40:00-05:00,4,15.0,SHORT,1,5075.875,5071.875,200.0,5.0,12.5,182.5,182.5,318.75,181.25,25,14,0.3787,hold_bars,-5872.5,5079.5,5069.5
367,xgboost,19,2024-02-22 10:45:00-05:00,2024-02-22 11:00:00-05:00,4,15.0,LONG,1,5068.375,5069.125,37.5,5.0,12.5,20.0,20.0,181.25,43.75,14,3,0.6187,hold_bars,-5852.5,5072.0,5067.5
368,xgboost,20,2024-02-22 14:30:00-05:00,2024-02-22 14:45:00-05:00,4,15.0,LONG,1,5100.375,5097.625,-137.5,5.0,12.5,-155.0,-155.0,368.75,168.75,29,13,0.6028,hold_bars,-6007.5,5107.75,5097.0
369,xgboost,20,2024-02-23 10:40:00-05:00,2024-02-23 10:55:00-05:00,4,15.0,LONG,1,5110.375,5108.375,-100.0,5.0,12.5,-117.5,-117.5,406.25,231.25,32,18,0.671,hold_bars,-6125.0,5118.5,5105.75
370,xgboost,20,2024-02-23 14:35:00-05:00,2024-02-23 14:50:00-05:00,4,15.0,SHORT,1,5103.625,5103.625,-0.0,5.0,12.5,-17.5,-17.5,168.75,68.75,13,5,0.3993,hold_bars,-6142.5,5105.0,5100.25
371,xgboost,20,2024-02-23 15:00:00-05:00,2024-02-23 15:15:00-05:00,4,15.0,SHORT,1,5105.875,5103.625,112.5,5.0,12.5,95.0,95.0,318.75,56.25,25,4,0.3976,hold_bars,-6047.5,5107.0,5099.5
372,xgboost,20,2024-02-23 15:55:00-05:00,2024-02-26 09:30:00-05:00,2,3935.0,SHORT,1,5099.625,5106.625,-350.0,5.0,12.5,-367.5,-367.5,18.75,393.75,1,31,0.3452,stop_loss,-6415.0,5107.5,5099.25
373,xgboost,20,2024-02-26 10:35:00-05:00,2024-02-26 10:50:00-05:00,4,15.0,SHORT,1,5099.625,5097.875,87.5,5.0,12.5,70.0,70.0,206.25,206.25,16,16,0.3305,hold_bars,-6345.0,5103.75,5095.5
374,xgboost,20,2024-02-26 13:35:00-05:00,2024-02-26 13:50:00-05:00,4,15.0,SHORT,1,5084.875,5087.625,-137.5,5.0,12.5,-155.0,-155.0,206.25,181.25,16,14,0.3999,hold_bars,-6500.0,5088.5,5080.75
375,xgboost,20,2024-02-26 14:05:00-05:00,2024-02-26 14:20:00-05:00,4,15.0,LONG,1,5090.375,5091.125,37.5,5.0,12.5,20.0,20.0,156.25,243.75,12,19,0.6015,hold_bars,-6480.0,5093.5,5085.5
376,xgboost,20,2024-02-27 12:00:00-05:00,2024-02-27 12:15:00-05:00,4,15.0,LONG,1,5079.125,5075.875,-162.5,5.0,12.5,-180.0,-180.0,31.25,218.75,2,17,0.6076,hold_bars,-6660.0,5079.75,5074.75
377,xgboost,20,2024-02-27 13:50:00-05:00,2024-02-27 14:05:00-05:00,4,15.0,LONG,1,5074.875,5077.375,125.0,5.0,12.5,107.5,107.5,206.25,43.75,16,3,0.6013,hold_bars,-6552.5,5079.0,5074.0
378,xgboost,20,2024-02-27 15:30:00-05:00,2024-02-27 15:45:00-05:00,4,15.0,SHORT,1,5084.625,5088.375,-187.5,5.0,12.5,-205.0,-205.0,43.75,193.75,3,15,0.3907,hold_bars,-6757.5,5088.5,5083.75
379,xgboost,20,2024-02-28 10:30:00-05:00,2024-02-28 10:45:00-05:00,4,15.0,SHORT,1,5078.375,5081.125,-137.5,5.0,12.5,-155.0,-155.0,168.75,206.25,13,16,0.3486,hold_bars,-6912.5,5082.5,5075.0
380,xgboost,20,2024-02-28 14:50:00-05:00,2024-02-28 15:00:00-05:00,3,10.0,SHORT,1,5074.875,5080.625,-287.5,5.0,12.5,-305.0,-305.0,193.75,356.25,15,28,0.3238,stop_loss,-7217.5,5082.0,5071.0
381,xgboost,20,2024-02-29 10:00:00-05:00,2024-02-29 10:10:00-05:00,3,10.0,SHORT,1,5102.875,5086.625,812.5,5.0,12.5,795.0,795.0,918.75,81.25,73,6,0.3951,take_profit,-6422.5,5104.5,5084.5
382,xgboost,21,2024-02-29 15:55:00-05:00,2024-03-01 09:30:00-05:00,2,1055.0,LONG,1,5096.875,5110.125,662.5,5.0,12.5,645.0,645.0,881.25,56.25,70,4,0.6363,take_profit,-5777.5,5114.5,5095.75
383,xgboost,21,2024-03-01 09:50:00-05:00,2024-03-01 10:05:00-05:00,4,15.0,LONG,1,5103.125,5112.625,475.0,5.0,12.5,457.5,457.5,793.75,93.75,63,7,0.6157,hold_bars,-5320.0,5119.0,5101.25
384,xgboost,21,2024-03-01 13:30:00-05:00,2024-03-01 13:45:00-05:00,4,15.0,SHORT,1,5138.125,5139.625,-75.0,5.0,12.5,-92.5,-92.5,93.75,181.25,7,14,0.3459,hold_bars,-5412.5,5141.75,5136.25
385,xgboost,21,2024-03-01 13:55:00-05:00,2024-03-01 14:10:00-05:00,4,15.0,SHORT,1,5142.625,5146.375,-187.5,5.0,12.5,-205.0,-205.0,143.75,243.75,11,19,0.3939,hold_bars,-5617.5,5147.5,5139.75
386,xgboost,21,2024-03-01 15:05:00-05:00,2024-03-01 15:20:00-05:00,4,15.0,SHORT,1,5142.375,5142.625,-12.5,5.0,12.5,-30.0,-30.0,143.75,156.25,11,12,0.3763,hold_bars,-5647.5,5145.5,5139.5
387,xgboost,21,2024-03-04 09:50:00-05:00,2024-03-04 10:05:00-05:00,4,15.0,LONG,1,5140.375,5140.125,-12.5,5.0,12.5,-30.0,-30.0,56.25,156.25,4,12,0.6536,hold_bars,-5677.5,5141.5,5137.25
388,xgboost,21,2024-03-04 12:45:00-05:00,2024-03-04 13:00:00-05:00,4,15.0,SHORT,1,5144.625,5145.125,-25.0,5.0,12.5,-42.5,-42.5,56.25,81.25,4,6,0.3363,hold_bars,-5720.0,5146.25,5143.5
389,xgboost,22,2024-03-07 13:00:00-05:00,2024-03-07 13:15:00-05:00,4,15.0,LONG,1,5156.625,5159.875,162.5,5.0,12.5,145.0,145.0,231.25,143.75,18,11,0.6104,hold_bars,-5575.0,5161.25,5153.75
390,xgboost,22,2024-03-07 14:30:00-05:00,2024-03-07 14:45:00-05:00,4,15.0,SHORT,1,5163.625,5164.375,-37.5,5.0,12.5,-55.0,-55.0,68.75,68.75,5,5,0.2911,hold_bars,-5630.0,5165.0,5162.25
391,xgboost,22,2024-03-08 09:50:00-05:00,2024-03-08 10:05:00-05:00,4,15.0,SHORT,1,5185.125,5191.125,-300.0,5.0,12.5,-317.5,-317.5,206.25,393.75,16,31,0.3645,stop_loss,-5947.5,5193.0,5181.0
392,xgboost,22,2024-03-08 12:00:00-05:00,2024-03-08 12:15:00-05:00,4,15.0,SHORT,1,5154.625,5149.875,237.5,5.0,12.5,220.0,220.0,431.25,256.25,34,20,0.3985,hold_bars,-5727.5,5159.75,5146.0
393,xgboost,22,2024-03-08 13:30:00-05:00,2024-03-08 13:45:00-05:00,4,15.0,SHORT,1,5128.125,5124.125,200.0,5.0,12.5,182.5,182.5,318.75,393.75,25,31,0.3989,hold_bars,-5545.0,5136.0,5121.75
394,xgboost,22,2024-03-08 14:20:00-05:00,2024-03-08 14:35:00-05:00,4,15.0,SHORT,1,5144.625,5149.125,-225.0,5.0,12.5,-242.5,-242.5,281.25,393.75,22,31,0.3658,hold_bars,-5787.5,5152.5,5139.0
395,xgboost,22,2024-03-08 14:50:00-05:00,2024-03-08 15:05:00-05:00,4,15.0,LONG,1,5149.125,5144.125,-250.0,5.0,12.5,-267.5,-267.5,306.25,256.25,24,20,0.6106,hold_bars,-6055.0,5155.25,5144.0
396,xgboost,22,2024-03-08 15:35:00-05:00,2024-03-08 15:50:00-05:00,4,15.0,LONG,1,5130.625,5134.625,200.0,5.0,12.5,182.5,182.5,381.25,6.25,30,0,0.609,hold_bars,-5872.5,5138.25,5130.5
397,xgboost,22,2024-03-11 09:35:00-04:00,2024-03-11 09:50:00-04:00,4,15.0,SHORT,1,5115.875,5107.375,425.0,5.0,12.5,407.5,407.5,431.25,143.75,34,11,0.3922,hold_bars,-5465.0,5118.75,5107.25
398,xgboost,22,2024-03-11 10:15:00-04:00,2024-03-11 10:30:00-04:00,4,15.0,SHORT,1,5103.875,5108.125,-212.5,5.0,12.5,-230.0,-230.0,431.25,268.75,34,21,0.3659,hold_bars,-5695.0,5109.25,5095.25
399,xgboost,22,2024-03-11 12:15:00-04:00,2024-03-11 12:30:00-04:00,4,15.0,SHORT,1,5117.125,5118.375,-62.5,5.0,12.5,-80.0,-80.0,218.75,68.75,17,5,0.3612,hold_bars,-5775.0,5118.5,5112.75
