trade_id,model,fold,entry_time,exit_time,bars_held,time_held_min,direction,contracts,entry_price,exit_price,gross_pnl,commission,slippage,net_pnl,pnl_per_contract,mfe,mae,mfe_ticks,mae_ticks,entry_signal,exit_reason,cumulative_pnl,high_during,low_during
0,xgboost,1,2023-09-22 13:15:00-04:00,2023-09-22 13:30:00-04:00,4,15.0,SHORT,1,4384.875,4377.125,387.5,5.0,12.5,370.0,370.0,493.75,156.25,39,12,0.0143,hold_bars,370.0,4388.0,4375.0
1,xgboost,1,2023-09-22 13:40:00-04:00,2023-09-22 13:55:00-04:00,4,15.0,LONG,1,4371.375,4373.375,100.0,5.0,12.5,82.5,82.5,281.25,93.75,22,7,0.7172,hold_bars,452.5,4377.0,4369.5
2,xgboost,1,2023-09-22 14:00:00-04:00,2023-09-22 14:15:00-04:00,4,15.0,SHORT,1,4373.125,4364.125,450.0,5.0,12.5,432.5,432.5,518.75,118.75,41,9,0.0931,hold_bars,885.0,4375.5,4362.75
3,xgboost,1,2023-09-22 14:20:00-04:00,2023-09-22 14:35:00-04:00,4,15.0,SHORT,1,4368.625,4366.125,125.0,5.0,12.5,107.5,107.5,231.25,168.75,18,13,0.3351,hold_bars,992.5,4372.0,4364.0
4,xgboost,1,2023-09-22 14:40:00-04:00,2023-09-22 14:55:00-04:00,4,15.0,LONG,1,4363.625,4368.125,225.0,5.0,12.5,207.5,207.5,293.75,43.75,23,3,0.9817,hold_bars,1200.0,4369.5,4362.75
5,xgboost,1,2023-09-22 15:00:00-04:00,2023-09-22 15:05:00-04:00,2,5.0,LONG,1,4374.375,4384.375,500.0,5.0,12.5,482.5,482.5,506.25,381.25,40,30,0.9794,take_profit,1682.5,4384.5,4366.75
6,xgboost,1,2023-09-22 15:15:00-04:00,2023-09-22 15:30:00-04:00,4,15.0,SHORT,1,4384.875,4377.875,350.0,5.0,12.5,332.5,332.5,356.25,256.25,28,20,0.3171,hold_bars,2015.0,4390.0,4377.75
7,xgboost,1,2023-09-22 15:35:00-04:00,2023-09-22 15:45:00-04:00,3,10.0,SHORT,1,4377.125,4364.125,650.0,5.0,12.5,632.5,632.5,768.75,93.75,61,7,0.0505,take_profit,2647.5,4379.0,4361.75
8,xgboost,1,2023-09-22 15:55:00-04:00,2023-09-25 09:30:00-04:00,2,3935.0,SHORT,1,4361.375,4345.125,812.5,5.0,12.5,795.0,795.0,893.75,218.75,71,17,0.0506,take_profit,3442.5,4365.75,4343.5
9,xgboost,1,2023-09-25 09:35:00-04:00,2023-09-25 09:50:00-04:00,4,15.0,LONG,1,4349.875,4358.375,425.0,5.0,12.5,407.5,407.5,481.25,306.25,38,24,0.9853,hold_bars,3850.0,4359.5,4343.75
10,xgboost,1,2023-09-25 09:55:00-04:00,2023-09-25 10:10:00-04:00,4,15.0,SHORT,1,4362.125,4359.875,112.5,5.0,12.5,95.0,95.0,431.25,106.25,34,8,0.1284,hold_bars,3945.0,4364.25,4353.5
11,xgboost,1,2023-09-25 10:15:00-04:00,2023-09-25 10:30:00-04:00,4,15.0,SHORT,1,4355.625,4356.625,-50.0,5.0,12.5,-67.5,-67.5,343.75,368.75,27,29,0.3527,hold_bars,3877.5,4363.0,4348.75
12,xgboost,1,2023-09-25 10:35:00-04:00,2023-09-25 10:50:00-04:00,4,15.0,SHORT,1,4356.875,4351.625,262.5,5.0,12.5,245.0,245.0,281.25,93.75,22,7,0.0922,hold_bars,4122.5,4358.75,4351.25
13,xgboost,1,2023-09-25 10:55:00-04:00,2023-09-25 11:05:00-04:00,3,10.0,LONG,1,4348.625,4359.875,562.5,5.0,12.5,545.0,545.0,618.75,43.75,49,3,0.9937,take_profit,4667.5,4361.0,4347.75
14,xgboost,1,2023-09-25 11:10:00-04:00,2023-09-25 11:15:00-04:00,2,5.0,LONG,1,4360.875,4371.125,512.5,5.0,12.5,495.0,495.0,531.25,118.75,42,9,0.9954,take_profit,5162.5,4371.5,4358.5
15,xgboost,1,2023-09-25 11:25:00-04:00,2023-09-25 11:40:00-04:00,4,15.0,LONG,1,4366.625,4372.125,275.0,5.0,12.5,257.5,257.5,356.25,56.25,28,4,0.898,hold_bars,5420.0,4373.75,4365.5
16,xgboost,1,2023-09-25 11:45:00-04:00,2023-09-25 12:00:00-04:00,4,15.0,SHORT,1,4370.125,4368.125,100.0,5.0,12.5,82.5,82.5,156.25,168.75,12,13,0.3299,hold_bars,5502.5,4373.5,4367.0
17,xgboost,1,2023-09-25 12:05:00-04:00,2023-09-25 12:20:00-04:00,4,15.0,LONG,1,4369.375,4376.375,350.0,5.0,12.5,332.5,332.5,406.25,81.25,32,6,0.9521,hold_bars,5835.0,4377.5,4367.75
18,xgboost,1,2023-09-25 12:25:00-04:00,2023-09-25 12:40:00-04:00,4,15.0,SHORT,1,4375.625,4370.375,262.5,5.0,12.5,245.0,245.0,281.25,56.25,22,4,0.0443,hold_bars,6080.0,4376.75,4370.0
19,xgboost,1,2023-09-26 09:35:00-04:00,2023-09-26 09:50:00-04:00,4,15.0,SHORT,1,4351.625,4343.125,425.0,5.0,12.5,407.5,407.5,506.25,118.75,40,9,0.1414,hold_bars,6487.5,4354.0,4341.5
20,xgboost,1,2023-09-26 09:55:00-04:00,2023-09-26 10:10:00-04:00,4,15.0,SHORT,1,4342.375,4330.375,600.0,5.0,12.5,582.5,582.5,631.25,143.75,50,11,0.1766,hold_bars,7070.0,4345.25,4329.75
21,xgboost,1,2023-09-26 10:15:00-04:00,2023-09-26 10:30:00-04:00,4,15.0,LONG,1,4326.875,4332.125,262.5,5.0,12.5,245.0,245.0,468.75,81.25,37,6,0.9886,hold_bars,7315.0,4336.25,4325.25
22,xgboost,1,2023-09-26 10:35:00-04:00,2023-09-26 10:50:00-04:00,4,15.0,LONG,1,4334.375,4332.875,-75.0,5.0,12.5,-92.5,-92.5,431.25,168.75,34,13,0.8522,hold_bars,7222.5,4343.0,4331.0
23,xgboost,1,2023-09-26 10:55:00-04:00,2023-09-26 11:10:00-04:00,4,15.0,SHORT,1,4335.625,4330.125,275.0,5.0,12.5,257.5,257.5,318.75,131.25,25,10,0.3485,hold_bars,7480.0,4338.25,4329.25
24,xgboost,1,2023-09-26 11:15:00-04:00,2023-09-26 11:30:00-04:00,4,15.0,SHORT,1,4329.625,4327.625,100.0,5.0,12.5,82.5,82.5,393.75,81.25,31,6,0.044,hold_bars,7562.5,4331.25,4321.75
25,xgboost,1,2023-09-26 11:35:00-04:00,2023-09-26 11:50:00-04:00,4,15.0,SHORT,1,4328.125,4325.125,150.0,5.0,12.5,132.5,132.5,206.25,93.75,16,7,0.2128,hold_bars,7695.0,4330.0,4324.0
26,xgboost,1,2023-09-26 12:00:00-04:00,2023-09-26 12:15:00-04:00,4,15.0,LONG,1,4325.375,4328.875,175.0,5.0,12.5,157.5,157.5,381.25,68.75,30,5,0.8438,hold_bars,7852.5,4333.0,4324.0
27,xgboost,1,2023-09-26 12:30:00-04:00,2023-09-26 12:45:00-04:00,4,15.0,LONG,1,4331.625,4332.875,62.5,5.0,12.5,45.0,45.0,143.75,93.75,11,7,0.8818,hold_bars,7897.5,4334.5,4329.75
28,xgboost,1,2023-09-26 12:50:00-04:00,2023-09-26 13:05:00-04:00,4,15.0,SHORT,1,4333.625,4334.375,-37.5,5.0,12.5,-55.0,-55.0,381.25,93.75,30,7,0.2421,hold_bars,7842.5,4335.5,4326.0
29,xgboost,1,2023-09-27 09:35:00-04:00,2023-09-27 09:50:00-04:00,4,15.0,LONG,1,4323.625,4326.625,150.0,5.0,12.5,132.5,132.5,393.75,118.75,31,9,0.608,hold_bars,7975.0,4331.5,4321.25
30,xgboost,1,2023-09-27 09:55:00-04:00,2023-09-27 10:10:00-04:00,4,15.0,SHORT,1,4323.875,4313.875,500.0,5.0,12.5,482.5,482.5,531.25,181.25,42,14,0.2675,hold_bars,8457.5,4327.5,4313.25
31,xgboost,1,2023-09-27 10:15:00-04:00,2023-09-27 10:30:00-04:00,4,15.0,LONG,1,4315.375,4323.125,387.5,5.0,12.5,370.0,370.0,493.75,106.25,39,8,0.9687,hold_bars,8827.5,4325.25,4313.25
32,xgboost,1,2023-09-27 10:35:00-04:00,2023-09-27 10:50:00-04:00,4,15.0,SHORT,1,4320.625,4308.125,625.0,5.0,12.5,607.5,607.5,693.75,193.75,55,15,0.0124,hold_bars,9435.0,4324.5,4306.75
33,xgboost,1,2023-09-27 10:55:00-04:00,2023-09-27 11:10:00-04:00,4,15.0,LONG,1,4306.375,4313.875,375.0,5.0,12.5,357.5,357.5,456.25,81.25,36,6,0.9071,hold_bars,9792.5,4315.5,4304.75
34,xgboost,1,2023-09-27 11:15:00-04:00,2023-09-27 11:30:00-04:00,4,15.0,LONG,1,4310.875,4315.375,225.0,5.0,12.5,207.5,207.5,256.25,81.25,20,6,0.6273,hold_bars,10000.0,4316.0,4309.25
35,xgboost,1,2023-09-27 11:35:00-04:00,2023-09-27 11:50:00-04:00,4,15.0,SHORT,1,4309.875,4303.125,337.5,5.0,12.5,320.0,320.0,468.75,306.25,37,24,0.0188,hold_bars,10320.0,4316.0,4300.5
36,xgboost,1,2023-09-27 11:55:00-04:00,2023-09-27 12:10:00-04:00,4,15.0,SHORT,1,4303.625,4294.625,450.0,5.0,12.5,432.5,432.5,493.75,68.75,39,5,0.0115,hold_bars,10752.5,4305.0,4293.75
37,xgboost,1,2023-09-27 12:15:00-04:00,2023-09-27 12:30:00-04:00,4,15.0,LONG,1,4293.125,4298.875,287.5,5.0,12.5,270.0,270.0,331.25,43.75,26,3,0.8771,hold_bars,11022.5,4299.75,4292.25
38,xgboost,1,2023-09-27 12:35:00-04:00,2023-09-27 12:50:00-04:00,4,15.0,LONG,1,4297.375,4298.375,50.0,5.0,12.5,32.5,32.5,306.25,68.75,24,5,0.6576,hold_bars,11055.0,4303.5,4296.0
39,xgboost,1,2023-09-28 09:30:00-04:00,2023-09-28 09:40:00-04:00,3,10.0,SHORT,1,4314.625,4303.375,562.5,5.0,12.5,545.0,545.0,681.25,18.75,54,1,0.1346,take_profit,11600.0,4315.0,4301.0
40,xgboost,1,2023-09-28 09:45:00-04:00,2023-09-28 09:50:00-04:00,2,5.0,LONG,1,4305.125,4317.125,600.0,5.0,12.5,582.5,582.5,643.75,168.75,51,13,0.9953,take_profit,12182.5,4318.0,4301.75
41,xgboost,1,2023-09-28 10:00:00-04:00,2023-09-28 10:15:00-04:00,4,15.0,SHORT,1,4324.125,4319.875,212.5,5.0,12.5,195.0,195.0,606.25,56.25,48,4,0.0134,hold_bars,12377.5,4325.25,4312.0
42,xgboost,1,2023-09-28 10:20:00-04:00,2023-09-28 10:35:00-04:00,4,15.0,SHORT,1,4317.875,4317.375,25.0,5.0,12.5,7.5,7.5,618.75,293.75,49,23,0.2881,hold_bars,12385.0,4323.75,4305.5
43,xgboost,1,2023-09-28 10:40:00-04:00,2023-09-28 10:55:00-04:00,4,15.0,LONG,1,4323.375,4326.125,137.5,5.0,12.5,120.0,120.0,256.25,506.25,20,40,0.6792,hold_bars,12505.0,4328.5,4313.25
44,xgboost,1,2023-09-28 11:00:00-04:00,2023-09-28 11:15:00-04:00,4,15.0,LONG,1,4323.625,4324.125,25.0,5.0,12.5,7.5,7.5,331.25,68.75,26,5,0.9436,hold_bars,12512.5,4330.25,4322.25
45,xgboost,1,2023-09-28 11:20:00-04:00,2023-09-28 11:35:00-04:00,4,15.0,LONG,1,4333.875,4339.375,275.0,5.0,12.5,257.5,257.5,393.75,518.75,31,41,0.8313,hold_bars,12770.0,4341.75,4323.5
46,xgboost,1,2023-09-28 11:40:00-04:00,2023-09-28 11:55:00-04:00,4,15.0,SHORT,1,4345.875,4347.375,-75.0,5.0,12.5,-92.5,-92.5,343.75,168.75,27,13,0.3337,hold_bars,12677.5,4349.25,4339.0
47,xgboost,1,2023-09-28 12:00:00-04:00,2023-09-28 12:15:00-04:00,4,15.0,LONG,1,4345.625,4348.625,150.0,5.0,12.5,132.5,132.5,156.25,131.25,12,10,0.8497,hold_bars,12810.0,4348.75,4343.0
48,xgboost,1,2023-09-28 12:20:00-04:00,2023-09-28 12:35:00-04:00,4,15.0,LONG,1,4347.375,4351.375,200.0,5.0,12.5,182.5,182.5,418.75,56.25,33,4,0.839,hold_bars,12992.5,4355.75,4346.25
49,xgboost,1,2023-09-29 09:45:00-04:00,2023-09-29 10:00:00-04:00,4,15.0,LONG,1,4360.875,4367.375,325.0,5.0,12.5,307.5,307.5,456.25,143.75,36,11,0.9394,hold_bars,13300.0,4370.0,4358.0
50,xgboost,1,2023-09-29 10:05:00-04:00,2023-09-29 10:20:00-04:00,4,15.0,SHORT,1,4363.625,4353.375,512.5,5.0,12.5,495.0,495.0,531.25,206.25,42,16,0.1811,hold_bars,13795.0,4367.75,4353.0
51,xgboost,1,2023-09-29 10:25:00-04:00,2023-09-29 10:40:00-04:00,4,15.0,LONG,1,4355.875,4359.625,187.5,5.0,12.5,170.0,170.0,256.25,156.25,20,12,0.9885,hold_bars,13965.0,4361.0,4352.75
52,xgboost,1,2023-09-29 10:45:00-04:00,2023-09-29 11:00:00-04:00,4,15.0,SHORT,1,4362.625,4354.125,425.0,5.0,12.5,407.5,407.5,468.75,143.75,37,11,0.2911,hold_bars,14372.5,4365.5,4353.25
53,xgboost,1,2023-09-29 11:05:00-04:00,2023-09-29 11:20:00-04:00,4,15.0,LONG,1,4354.875,4364.625,487.5,5.0,12.5,470.0,470.0,568.75,168.75,45,13,0.6007,hold_bars,14842.5,4366.25,4351.5
54,xgboost,1,2023-09-29 11:25:00-04:00,2023-09-29 11:40:00-04:00,4,15.0,SHORT,1,4352.125,4345.125,350.0,5.0,12.5,332.5,332.5,456.25,643.75,36,51,0.1594,hold_bars,15175.0,4365.0,4343.0
55,xgboost,1,2023-09-29 11:55:00-04:00,2023-09-29 12:10:00-04:00,4,15.0,LONG,1,4344.625,4340.625,-200.0,5.0,12.5,-217.5,-217.5,218.75,268.75,17,21,0.6451,hold_bars,14957.5,4349.0,4339.25
56,xgboost,1,2023-09-29 12:25:00-04:00,2023-09-29 12:40:00-04:00,4,15.0,SHORT,1,4346.375,4341.625,237.5,5.0,12.5,220.0,220.0,281.25,131.25,22,10,0.0542,hold_bars,15177.5,4349.0,4340.75
57,xgboost,2,2023-09-29 13:15:00-04:00,2023-09-29 13:30:00-04:00,4,15.0,LONG,1,4319.125,4324.375,262.5,5.0,12.5,245.0,245.0,481.25,131.25,38,10,0.9923,hold_bars,15422.5,4328.75,4316.5
58,xgboost,2,2023-09-29 13:35:00-04:00,2023-09-29 13:50:00-04:00,4,15.0,SHORT,1,4324.875,4319.125,287.5,5.0,12.5,270.0,270.0,381.25,181.25,30,14,0.3356,hold_bars,15692.5,4328.5,4317.25
59,xgboost,2,2023-09-29 13:55:00-04:00,2023-09-29 14:10:00-04:00,4,15.0,LONG,1,4313.625,4316.625,150.0,5.0,12.5,132.5,132.5,406.25,93.75,32,7,0.685,hold_bars,15825.0,4321.75,4311.75
60,xgboost,2,2023-09-29 14:20:00-04:00,2023-09-29 14:35:00-04:00,4,15.0,SHORT,1,4319.875,4316.375,175.0,5.0,12.5,157.5,157.5,443.75,168.75,35,13,0.3504,hold_bars,15982.5,4323.25,4311.0
61,xgboost,2,2023-09-29 14:45:00-04:00,2023-09-29 14:55:00-04:00,3,10.0,LONG,1,4320.875,4334.125,662.5,5.0,12.5,645.0,645.0,681.25,81.25,54,6,0.9539,take_profit,16627.5,4334.5,4319.25
62,xgboost,2,2023-09-29 15:15:00-04:00,2023-09-29 15:30:00-04:00,4,15.0,SHORT,1,4331.125,4322.875,412.5,5.0,12.5,395.0,395.0,443.75,156.25,35,12,0.0184,hold_bars,17022.5,4334.25,4322.25
63,xgboost,2,2023-09-29 15:40:00-04:00,2023-09-29 15:45:00-04:00,2,5.0,SHORT,1,4322.375,4331.125,-437.5,5.0,12.5,-455.0,-455.0,56.25,443.75,4,35,0.2866,stop_loss,16567.5,4331.25,4321.25
64,xgboost,2,2023-09-29 15:50:00-04:00,2023-10-02 09:35:00-04:00,4,3945.0,SHORT,1,4331.625,4327.375,212.5,5.0,12.5,195.0,195.0,906.25,481.25,72,38,0.0352,hold_bars,16762.5,4341.25,4313.5
65,xgboost,2,2023-10-02 09:45:00-04:00,2023-10-02 10:00:00-04:00,4,15.0,SHORT,1,4319.875,4330.125,-512.5,5.0,12.5,-530.0,-530.0,356.25,618.75,28,49,0.3791,stop_loss,16232.5,4332.25,4312.75
66,xgboost,2,2023-10-02 10:05:00-04:00,2023-10-02 10:20:00-04:00,4,15.0,SHORT,1,4325.125,4326.375,-62.5,5.0,12.5,-80.0,-80.0,356.25,356.25,28,28,0.3366,hold_bars,16152.5,4332.25,4318.0
67,xgboost,2,2023-10-02 10:25:00-04:00,2023-10-02 10:40:00-04:00,4,15.0,SHORT,1,4318.875,4316.625,112.5,5.0,12.5,95.0,95.0,443.75,531.25,35,42,0.2515,hold_bars,16247.5,4329.5,4310.0
68,xgboost,2,2023-10-02 10:45:00-04:00,2023-10-02 11:00:00-04:00,4,15.0,SHORT,1,4316.625,4321.125,-225.0,5.0,12.5,-242.5,-242.5,281.25,481.25,22,38,0.3805,hold_bars,16005.0,4326.25,4311.0
69,xgboost,2,2023-10-02 11:05:00-04:00,2023-10-02 11:20:00-04:00,4,15.0,LONG,1,4318.625,4334.375,787.5,5.0,12.5,770.0,770.0,868.75,118.75,69,9,0.9676,hold_bars,16775.0,4336.0,4316.25
70,xgboost,2,2023-10-02 11:25:00-04:00,2023-10-02 11:40:00-04:00,4,15.0,SHORT,1,4334.625,4319.375,762.5,5.0,12.5,745.0,745.0,768.75,156.25,61,12,0.0879,hold_bars,17520.0,4337.75,4319.25
71,xgboost,2,2023-10-02 11:45:00-04:00,2023-10-02 12:00:00-04:00,4,15.0,SHORT,1,4316.125,4308.375,387.5,5.0,12.5,370.0,370.0,506.25,231.25,40,18,0.1012,hold_bars,17890.0,4320.75,4306.0
72,xgboost,2,2023-10-02 12:05:00-04:00,2023-10-02 12:20:00-04:00,4,15.0,LONG,1,4302.375,4309.375,350.0,5.0,12.5,332.5,332.5,456.25,93.75,36,7,0.898,hold_bars,18222.5,4311.5,4300.5
73,xgboost,2,2023-10-02 12:25:00-04:00,2023-10-02 12:40:00-04:00,4,15.0,SHORT,1,4306.375,4302.625,187.5,5.0,12.5,170.0,170.0,206.25,268.75,16,21,0.2689,hold_bars,18392.5,4311.75,4302.25
74,xgboost,2,2023-10-02 12:45:00-04:00,2023-10-02 13:00:00-04:00,4,15.0,LONG,1,4296.625,4301.375,237.5,5.0,12.5,220.0,220.0,431.25,56.25,34,4,0.9425,hold_bars,18612.5,4305.25,4295.5
75,xgboost,2,2023-10-03 09:30:00-04:00,2023-10-03 09:45:00-04:00,4,15.0,LONG,1,4305.125,4312.875,387.5,5.0,12.5,370.0,370.0,468.75,318.75,37,25,0.7752,hold_bars,18982.5,4314.5,4298.75
76,xgboost,2,2023-10-03 09:50:00-04:00,2023-10-03 10:00:00-04:00,3,10.0,SHORT,1,4314.875,4293.375,1075.0,5.0,12.5,1057.5,1057.5,1093.75,106.25,87,8,0.0125,take_profit,20040.0,4317.0,4293.0
77,xgboost,2,2023-10-03 10:10:00-04:00,2023-10-03 10:25:00-04:00,4,15.0,SHORT,1,4283.875,4275.125,437.5,5.0,12.5,420.0,420.0,506.25,643.75,40,51,0.0463,hold_bars,20460.0,4296.75,4273.75
78,xgboost,2,2023-10-03 10:30:00-04:00,2023-10-03 10:45:00-04:00,4,15.0,SHORT,1,4276.875,4268.625,412.5,5.0,12.5,395.0,395.0,518.75,231.25,41,18,0.3565,hold_bars,20855.0,4281.5,4266.5
79,xgboost,2,2023-10-03 10:50:00-04:00,2023-10-03 11:05:00-04:00,4,15.0,SHORT,1,4268.125,4265.125,150.0,5.0,12.5,132.5,132.5,268.75,106.25,21,8,0.2492,hold_bars,20987.5,4270.25,4262.75
80,xgboost,2,2023-10-03 11:15:00-04:00,2023-10-03 11:30:00-04:00,4,15.0,SHORT,1,4267.875,4259.875,400.0,5.0,12.5,382.5,382.5,431.25,181.25,34,14,0.299,hold_bars,21370.0,4271.5,4259.25
81,xgboost,2,2023-10-03 11:45:00-04:00,2023-10-03 12:00:00-04:00,4,15.0,LONG,1,4259.375,4268.125,437.5,5.0,12.5,420.0,420.0,506.25,93.75,40,7,0.9107,hold_bars,21790.0,4269.5,4257.5
82,xgboost,2,2023-10-03 12:05:00-04:00,2023-10-03 12:20:00-04:00,4,15.0,LONG,1,4267.375,4269.625,112.5,5.0,12.5,95.0,95.0,281.25,118.75,22,9,0.6808,hold_bars,21885.0,4273.0,4265.0
83,xgboost,2,2023-10-03 12:25:00-04:00,2023-10-03 12:40:00-04:00,4,15.0,SHORT,1,4273.875,4268.125,287.5,5.0,12.5,270.0,270.0,318.75,93.75,25,7,0.2149,hold_bars,22155.0,4275.75,4267.5
84,xgboost,2,2023-10-03 12:50:00-04:00,2023-10-03 13:05:00-04:00,4,15.0,LONG,1,4270.875,4271.375,25.0,5.0,12.5,7.5,7.5,368.75,118.75,29,9,0.7117,hold_bars,22162.5,4278.25,4268.5
85,xgboost,2,2023-10-04 09:30:00-04:00,2023-10-04 09:45:00-04:00,4,15.0,LONG,1,4276.375,4274.125,-112.5,5.0,12.5,-130.0,-130.0,331.25,418.75,26,33,0.6184,hold_bars,22032.5,4283.0,4268.0
86,xgboost,2,2023-10-04 09:55:00-04:00,2023-10-04 10:00:00-04:00,2,5.0,SHORT,1,4274.625,4264.625,500.0,5.0,12.5,482.5,482.5,556.25,206.25,44,16,0.2544,take_profit,22515.0,4278.75,4263.5
87,xgboost,2,2023-10-04 10:05:00-04:00,2023-10-04 10:20:00-04:00,4,15.0,SHORT,1,4262.625,4259.875,137.5,5.0,12.5,120.0,120.0,293.75,306.25,23,24,0.2949,hold_bars,22635.0,4268.75,4256.75
88,xgboost,2,2023-10-04 10:25:00-04:00,2023-10-04 10:30:00-04:00,2,5.0,LONG,1,4255.125,4267.625,625.0,5.0,12.5,607.5,607.5,631.25,43.75,50,3,0.9953,take_profit,23242.5,4267.75,4254.25
89,xgboost,2,2023-10-04 10:35:00-04:00,2023-10-04 10:45:00-04:00,3,10.0,SHORT,1,4269.125,4257.875,562.5,5.0,12.5,545.0,545.0,606.25,306.25,48,24,0.3313,take_profit,23787.5,4275.25,4257.0
90,xgboost,2,2023-10-04 10:50:00-04:00,2023-10-04 11:05:00-04:00,4,15.0,LONG,1,4259.125,4265.125,300.0,5.0,12.5,282.5,282.5,381.25,168.75,30,13,0.7844,hold_bars,24070.0,4266.75,4255.75
91,xgboost,2,2023-10-04 11:10:00-04:00,2023-10-04 11:25:00-04:00,4,15.0,LONG,1,4268.125,4276.875,437.5,5.0,12.5,420.0,420.0,543.75,156.25,43,12,0.9927,hold_bars,24490.0,4279.0,4265.0
92,xgboost,2,2023-10-04 11:40:00-04:00,2023-10-04 11:55:00-04:00,4,15.0,LONG,1,4274.875,4288.625,687.5,5.0,12.5,670.0,670.0,706.25,218.75,56,17,0.8772,hold_bars,25160.0,4289.0,4270.5
93,xgboost,2,2023-10-04 12:00:00-04:00,2023-10-04 12:15:00-04:00,4,15.0,LONG,1,4283.625,4287.875,212.5,5.0,12.5,195.0,195.0,293.75,93.75,23,7,0.8246,hold_bars,25355.0,4289.5,4281.75
94,xgboost,2,2023-10-04 12:20:00-04:00,2023-10-04 12:35:00-04:00,4,15.0,LONG,1,4284.375,4287.625,162.5,5.0,12.5,145.0,145.0,431.25,18.75,34,1,0.9923,hold_bars,25500.0,4293.0,4284.0
95,xgboost,2,2023-10-05 09:30:00-04:00,2023-10-05 09:45:00-04:00,4,15.0,SHORT,1,4294.875,4283.375,575.0,5.0,12.5,557.5,557.5,643.75,231.25,51,18,0.3861,hold_bars,26057.5,4299.5,4282.0
96,xgboost,2,2023-10-05 09:55:00-04:00,2023-10-05 10:05:00-04:00,3,10.0,SHORT,1,4287.625,4277.375,512.5,5.0,12.5,495.0,495.0,731.25,56.25,58,4,0.015,take_profit,26552.5,4288.75,4273.0
97,xgboost,2,2023-10-05 10:15:00-04:00,2023-10-05 10:30:00-04:00,4,15.0,SHORT,1,4282.125,4276.875,262.5,5.0,12.5,245.0,245.0,368.75,118.75,29,9,0.0998,hold_bars,26797.5,4284.5,4274.75
98,xgboost,2,2023-10-05 10:40:00-04:00,2023-10-05 10:55:00-04:00,4,15.0,SHORT,1,4267.375,4266.125,62.5,5.0,12.5,45.0,45.0,243.75,93.75,19,7,0.0838,hold_bars,26842.5,4269.25,4262.5
99,xgboost,2,2023-10-05 11:05:00-04:00,2023-10-05 11:20:00-04:00,4,15.0,LONG,1,4260.125,4269.375,462.5,5.0,12.5,445.0,445.0,518.75,106.25,41,8,0.9519,hold_bars,27287.5,4270.5,4258.0
100,xgboost,2,2023-10-05 11:30:00-04:00,2023-10-05 11:45:00-04:00,4,15.0,LONG,1,4264.375,4266.125,87.5,5.0,12.5,70.0,70.0,268.75,131.25,21,10,0.8225,hold_bars,27357.5,4269.75,4261.75
101,xgboost,2,2023-10-05 11:50:00-04:00,2023-10-05 12:05:00-04:00,4,15.0,SHORT,1,4272.125,4270.875,62.5,5.0,12.5,45.0,45.0,381.25,18.75,30,1,0.3568,hold_bars,27402.5,4272.5,4264.5
102,xgboost,2,2023-10-05 12:15:00-04:00,2023-10-05 12:30:00-04:00,4,15.0,LONG,1,4273.375,4275.375,100.0,5.0,12.5,82.5,82.5,381.25,131.25,30,10,0.9478,hold_bars,27485.0,4281.0,4270.75
103,xgboost,2,2023-10-05 12:35:00-04:00,2023-10-05 12:50:00-04:00,4,15.0,SHORT,1,4275.625,4272.125,175.0,5.0,12.5,157.5,157.5,306.25,143.75,24,11,0.0182,hold_bars,27642.5,4278.5,4269.5
104,xgboost,2,2023-10-05 12:55:00-04:00,2023-10-05 13:10:00-04:00,4,15.0,SHORT,1,4272.625,4272.625,-0.0,5.0,12.5,-17.5,-17.5,393.75,81.25,31,6,0.2643,hold_bars,27625.0,4274.25,4264.75
105,xgboost,2,2023-10-06 09:30:00-04:00,2023-10-06 09:45:00-04:00,4,15.0,SHORT,1,4270.375,4260.875,475.0,5.0,12.5,457.5,457.5,706.25,281.25,56,22,0.2179,hold_bars,28082.5,4276.0,4256.25
106,xgboost,2,2023-10-06 09:50:00-04:00,2023-10-06 10:05:00-04:00,4,15.0,SHORT,1,4262.375,4254.375,400.0,5.0,12.5,382.5,382.5,543.75,243.75,43,19,0.1791,hold_bars,28465.0,4267.25,4251.5
107,xgboost,2,2023-10-06 10:15:00-04:00,2023-10-06 10:20:00-04:00,2,5.0,LONG,1,4258.875,4271.875,650.0,5.0,12.5,632.5,632.5,668.75,293.75,53,23,0.84,take_profit,29097.5,4272.25,4253.0
108,xgboost,2,2023-10-06 10:25:00-04:00,2023-10-06 10:40:00-04:00,4,15.0,LONG,1,4275.875,4285.875,500.0,5.0,12.5,482.5,482.5,606.25,306.25,48,24,0.9935,hold_bars,29580.0,4288.0,4269.75
109,xgboost,2,2023-10-06 10:45:00-04:00,2023-10-06 11:00:00-04:00,4,15.0,SHORT,1,4285.125,4292.375,-362.5,5.0,12.5,-380.0,-380.0,368.75,368.75,29,29,0.3999,stop_loss,29200.0,4292.5,4277.75
110,xgboost,2,2023-10-06 11:05:00-04:00,2023-10-06 11:20:00-04:00,4,15.0,LONG,1,4295.375,4298.125,137.5,5.0,12.5,120.0,120.0,218.75,318.75,17,25,0.9362,hold_bars,29320.0,4299.75,4289.0
111,xgboost,2,2023-10-06 11:25:00-04:00,2023-10-06 11:35:00-04:00,3,10.0,LONG,1,4304.625,4316.625,600.0,5.0,12.5,582.5,582.5,681.25,381.25,54,30,0.9939,take_profit,29902.5,4318.25,4297.0
