entry_time,exit_time,direction,contracts,entry_price,exit_price,gross_pnl,commission,slippage,net_pnl,exit_reason,bars_held,tech_vol_prob,sent_vol_prob,breakout_prob
2020-06-10 12:50:00+00:00,2020-06-10 13:15:00+00:00,LONG,1,3217.25,3213.4136375791595,-191.81812104202436,2.58,12.5,-206.89812104202437,sl,5,0.613112292032138,0.6531436563757448,0.7821779618328417
2020-06-10 12:55:00+00:00,2020-06-10 13:15:00+00:00,LONG,1,3217.0,3213.208913079146,-189.55434604270067,2.58,12.5,-204.63434604270068,sl,4,0.5765210938392505,0.7080788322202329,0.8048045536358999
2020-06-10 13:00:00+00:00,2020-06-10 13:30:00+00:00,SHORT,1,3215.0,3206.432105642023,428.39471789884556,2.58,12.5,413.3147178988456,tp,6,0.7632322631049853,0.7988119583435617,0.7278058303127765
2020-06-10 13:05:00+00:00,2020-06-10 13:30:00+00:00,SHORT,1,3214.75,3206.9822737388886,388.386313055571,2.58,12.5,373.306313055571,tp,5,0.5978184624075373,0.7597163253015085,0.7330783183530453
2020-06-10 13:10:00+00:00,2020-06-10 13:30:00+00:00,SHORT,1,3214.25,3206.544605992702,385.26970036489274,2.58,12.5,370.18970036489276,tp,4,0.7167988432472778,0.7643181559915903,0.7343921806488343
2020-06-10 13:15:00+00:00,2020-06-10 13:30:00+00:00,SHORT,1,3211.25,3215.2773513825514,-201.36756912756937,2.58,12.5,-216.44756912756938,sl,3,0.7477918211881643,0.6136461700372126,0.7960948448966781
2020-06-10 13:20:00+00:00,2020-06-10 13:30:00+00:00,SHORT,1,3210.75,3214.7571841774493,-200.35920887246448,2.58,12.5,-215.4392088724645,sl,2,0.7477918211881643,0.5889902045721855,0.7903256984064682
2020-06-10 13:25:00+00:00,2020-06-10 13:30:00+00:00,SHORT,1,3211.5,3215.4846939618596,-199.2346980929824,2.58,12.5,-214.3146980929824,sl,1,0.7175855336768872,0.5649436608815902,0.686452765810125
2020-06-10 13:30:00+00:00,2020-06-10 14:15:00+00:00,SHORT,1,3206.25,3190.9987821048867,762.5608947556657,2.58,12.5,747.4808947556656,tp,7,0.7474328071800772,0.5680070740868801,0.9221946335738721
2020-06-10 15:15:00+00:00,2020-06-10 15:35:00+00:00,LONG,1,3196.0,3188.900594007818,-354.97029960909003,2.58,12.5,-370.05029960909,sl,4,0.909529723340127,0.5906793038514856,0.8277514530096759
2020-06-11 09:55:00+00:00,2020-06-11 10:05:00+00:00,LONG,2,3143.75,3139.2195108084716,-453.04891915284315,5.16,25.0,-483.2089191528432,sl,2,0.9133585088288748,0.6978238954234897,0.8603673204603075
2020-06-11 10:00:00+00:00,2020-06-11 10:05:00+00:00,LONG,2,3142.25,3138.202723634962,-404.7276365038215,5.16,25.0,-434.8876365038215,sl,1,0.8761375386415861,0.6773209420463923,0.7176623036849974
2020-06-11 10:30:00+00:00,2020-06-11 11:05:00+00:00,SHORT,1,3135.5,3127.3532444494454,407.3377775277322,2.58,12.5,392.25777752773223,tp,7,0.7681801795856795,0.6595632709826605,0.9202775375162291
2020-06-11 10:35:00+00:00,2020-06-11 11:20:00+00:00,SHORT,1,3132.0,3121.5693825316134,521.5308734193286,2.58,12.5,506.45087341932856,tp,8,0.7143309156477355,0.6003732501322876,0.8877320440589697
2020-06-11 10:40:00+00:00,2020-06-11 11:10:00+00:00,SHORT,1,3133.0,3123.068623190564,496.5688404718094,2.58,12.5,481.4888404718094,tp,6,0.719877494866432,0.5584254762038943,0.7455215030092668
2020-06-11 10:45:00+00:00,2020-06-11 11:10:00+00:00,SHORT,1,3134.5,3124.557185259776,497.1407370112047,2.58,12.5,482.0607370112047,tp,5,0.7825855979324571,0.5738690231666987,0.7008896463487881
2020-06-11 10:50:00+00:00,2020-06-11 11:10:00+00:00,SHORT,1,3133.75,3123.785753329533,498.21233352336094,2.58,12.5,483.13233352336096,tp,4,0.8538836920572058,0.6855796130896136,0.6519139881146995
2020-06-11 10:55:00+00:00,2020-06-11 11:20:00+00:00,SHORT,1,3130.5,3121.032067686281,473.3966156859424,2.58,12.5,458.3166156859424,tp,4,0.6566770573909076,0.7574249935670286,0.8796774704017541
2020-06-11 11:00:00+00:00,2020-06-11 11:10:00+00:00,SHORT,1,3131.5,3123.0638155433526,421.80922283237123,2.58,12.5,406.72922283237125,tp,2,0.7420525117089738,0.6999671192285681,0.7379228790310272
2020-06-11 13:05:00+00:00,2020-06-11 14:45:00+00:00,LONG,1,3104.25,3097.1686236035334,-354.06881982332834,2.58,12.5,-369.1488198233283,sl,16,0.5196492262129082,0.6017684976887041,0.5971163637601202
2020-06-11 13:25:00+00:00,2020-06-11 13:30:00+00:00,LONG,1,3111.5,3104.554084637323,-347.2957681338585,2.58,12.5,-362.37576813385846,sl,1,0.5431751781962997,0.8503970828517672,0.6280881077822591
2020-06-11 13:30:00+00:00,2020-06-11 14:25:00+00:00,LONG,1,3110.5,3101.724182007615,-438.79089961924365,2.58,12.5,-453.87089961924363,sl,9,0.7456365459563502,0.7791512773022998,0.6099290392508322
2020-06-12 09:55:00+00:00,2020-06-12 10:30:00+00:00,LONG,1,3071.25,3067.454522532629,-189.77387336854008,2.58,12.5,-204.8538733685401,sl,2,0.9350661557425735,0.8144764692516026,0.7756280769597124
2020-06-12 10:00:00+00:00,2020-06-12 10:30:00+00:00,LONG,1,3070.75,3067.0717468046487,-183.91265976756586,2.58,12.5,-198.99265976756587,sl,1,0.9134738981144861,0.802206516006308,0.6134659894901843
2020-06-12 11:20:00+00:00,2020-06-12 12:05:00+00:00,SHORT,1,3066.0,3056.7986871711346,460.0656414432706,2.58,12.5,444.9856414432706,tp,5,0.6251590917060542,0.7471557613513246,0.5834333196743381
2020-06-12 11:25:00+00:00,2020-06-12 11:45:00+00:00,LONG,1,3067.5,3062.4224856280402,-253.87571859798754,2.58,12.5,-268.9557185979875,sl,2,0.8701813509764048,0.7434983117479982,0.740179780410312
2020-06-12 11:30:00+00:00,2020-06-12 11:45:00+00:00,LONG,1,3066.75,3061.669259657842,-254.03701710790756,2.58,12.5,-269.11701710790754,sl,1,0.904691918335701,0.79321623788683,0.704794884120433
2020-06-12 13:15:00+00:00,2020-06-12 13:30:00+00:00,LONG,1,3079.0,3072.918831166302,-304.0584416849015,2.58,12.5,-319.13844168490147,sl,3,0.5589893284638552,0.5755463884690906,0.912343759041057
2020-06-12 13:30:00+00:00,2020-06-12 14:10:00+00:00,LONG,1,3075.25,3067.0704551149884,-408.97724425058186,2.58,12.5,-424.05724425058185,sl,8,0.5861002234655179,0.5626113939808598,0.671432126597605
2020-06-15 09:50:00+00:00,2020-06-15 10:25:00+00:00,LONG,2,2987.25,2981.4157181152414,-583.4281884758639,5.16,25.0,-613.5881884758638,sl,6,0.5480626915721603,0.7921427696149902,0.9323585268539588
2020-06-15 12:35:00+00:00,2020-06-15 13:30:00+00:00,SHORT,1,2981.5,2967.8540663228805,682.2966838559751,2.58,12.5,667.216683855975,tp,11,0.6101556826273915,0.5857324898942425,0.5248497100575572
2020-06-16 10:25:00+00:00,2020-06-16 10:40:00+00:00,LONG,1,3105.75,3102.798577582528,-147.5711208735902,2.58,12.5,-162.6511208735902,sl,3,0.5721688242210463,0.6011930355180556,0.8321463723308827
2020-06-16 10:30:00+00:00,2020-06-16 11:05:00+00:00,LONG,1,3105.5,3100.6722940206805,-241.38529896597447,2.58,12.5,-256.4652989659745,sl,4,0.6952773455525405,0.6205890327107855,0.5689948587805357
2020-06-16 10:35:00+00:00,2020-06-16 12:00:00+00:00,SHORT,1,3103.25,3107.749757472385,-224.98787361926134,2.58,12.5,-240.06787361926135,sl,14,0.504186394414271,0.6455573107548598,0.5293795000424041
2020-06-16 12:20:00+00:00,2020-06-16 12:30:00+00:00,LONG,1,3119.5,3127.9863802270343,424.319011351713,2.58,12.5,409.23901135171303,tp,2,0.7782040373065977,0.6497900779761934,0.7951472320014675
2020-06-16 12:25:00+00:00,2020-06-16 12:30:00+00:00,LONG,1,3121.5,3130.333436106033,441.6718053016439,2.58,12.5,426.5918053016439,tp,1,0.751327329392481,0.6766157001831155,0.7934876616611607
2020-06-16 14:20:00+00:00,2020-06-16 14:40:00+00:00,LONG,1,3136.0,3129.0978444906696,-345.10777546652207,2.58,12.5,-360.18777546652206,sl,1,0.7179921461162996,0.6273422755722495,0.7088111813809784
2020-06-17 11:35:00+00:00,2020-06-17 11:45:00+00:00,LONG,1,3138.25,3134.657210501434,-179.63947492830812,2.58,12.5,-194.71947492830813,sl,1,0.7789746125548601,0.6713810046199991,0.7442528666154119
2020-06-17 12:45:00+00:00,2020-06-17 13:25:00+00:00,SHORT,1,3132.0,3124.088475572511,395.57622137444923,2.58,12.5,380.49622137444925,tp,8,0.9096398482851278,0.5997996594348762,0.6303735653754221
2020-06-17 12:50:00+00:00,2020-06-17 13:30:00+00:00,SHORT,1,3129.0,3122.408703769964,329.56481150179116,2.58,12.5,314.48481150179117,tp,8,0.6738536409871301,0.7005333446279743,0.7447750047175846
2020-06-17 12:55:00+00:00,2020-06-17 13:30:00+00:00,SHORT,1,3127.5,3119.775477755288,386.22611223559034,2.58,12.5,371.14611223559035,tp,7,0.6177428896365331,0.7533234987874341,0.6401508255317032
2020-06-17 13:20:00+00:00,2020-06-17 13:35:00+00:00,SHORT,1,3126.0,3118.44217489082,377.8912554590079,2.58,12.5,362.8112554590079,tp,3,0.5872697297530522,0.5586846118481157,0.8679755981555417
2020-06-17 13:25:00+00:00,2020-06-17 13:30:00+00:00,SHORT,1,3127.25,3119.4213702330567,391.4314883471661,2.58,12.5,376.35148834716614,tp,1,0.8372943591922626,0.5751220889496655,0.6995557056925734
2020-06-17 15:05:00+00:00,2020-06-17 15:25:00+00:00,LONG,1,3113.75,3106.5798453586126,-358.5077320693699,2.58,12.5,-373.5877320693699,sl,2,0.6767422869213162,0.7843593966766735,0.6289431043514652
2020-06-17 15:10:00+00:00,2020-06-18 09:40:00+00:00,LONG,1,3113.0,3105.1593562716803,-392.03218641598596,2.58,12.5,-407.11218641598595,sl,11,0.6894356403323758,0.8393607967085978,0.5878830254520615
2020-06-17 15:25:00+00:00,2020-06-17 15:55:00+00:00,SHORT,1,3109.75,3117.1109107503703,-368.0455375185147,2.58,12.5,-383.1255375185147,sl,4,0.6873375999380528,0.7112374238157091,0.6910169255091317
2020-06-17 15:40:00+00:00,2020-06-18 09:10:00+00:00,LONG,1,3115.5,3108.8109986985583,-334.45006507208745,2.58,12.5,-349.53006507208744,sl,4,0.5070481418685485,0.7200996550456914,0.8454857138104113
2020-06-17 15:45:00+00:00,2020-06-18 09:10:00+00:00,LONG,1,3114.0,3107.3524665697983,-332.37667151008736,2.58,12.5,-347.45667151008735,sl,3,0.8936017632694963,0.6341237721367056,0.8103958716638917
2020-06-17 15:50:00+00:00,2020-06-18 09:40:00+00:00,LONG,1,3112.5,3106.4287606192856,-303.561969035718,2.58,12.5,-318.641969035718,sl,7,0.702613209304862,0.6387502214814387,0.7401751527029763
2020-06-18 11:55:00+00:00,2020-06-18 12:35:00+00:00,SHORT,1,3081.5,3086.3626118348234,-243.13059174116916,2.58,12.5,-258.2105917411692,sl,4,0.8441631471494924,0.6757796983387473,0.9262184198877427
2020-06-18 12:00:00+00:00,2020-06-18 12:35:00+00:00,SHORT,1,3077.5,3084.818955562025,-365.94777810125834,2.58,12.5,-381.0277781012583,sl,3,0.905520244619871,0.561461108564074,0.9075317562362711
2020-06-18 12:05:00+00:00,2020-06-18 12:35:00+00:00,SHORT,1,3077.0,3083.0632312774137,-303.1615638706853,2.58,12.5,-318.2415638706853,sl,2,0.9164990628505059,0.561461108564074,0.9135990495469344
2020-06-18 13:30:00+00:00,2020-06-18 14:05:00+00:00,LONG,1,3086.75,3102.5037072496475,787.6853624823752,2.58,12.5,772.6053624823752,tp,4,0.7725710527028015,0.8375997014479301,0.6271823056795729
2020-06-18 13:35:00+00:00,2020-06-18 15:55:00+00:00,LONG,1,3091.75,3095.0,162.5,2.58,12.5,147.42,time,20,0.64868416956439,0.5726509846394703,0.8574799371542482
2020-06-18 15:45:00+00:00,2020-06-19 09:05:00+00:00,SHORT,1,3099.75,3106.348055287095,-329.9027643547561,2.58,12.5,-344.98276435475606,sl,3,0.5747721425745831,0.7737616633263138,0.6248200880847302
2020-06-19 10:35:00+00:00,2020-06-19 11:05:00+00:00,SHORT,1,3121.0,3124.315602570467,-165.78012852335178,2.58,12.5,-180.8601285233518,sl,4,0.9345856449130748,0.6760620116820857,0.5597150523656812
2020-06-19 10:40:00+00:00,2020-06-19 11:05:00+00:00,SHORT,1,3121.75,3124.9398162700686,-159.49081350343022,2.58,12.5,-174.57081350343023,sl,3,0.7639755857894344,0.6849547007681884,0.5670480314676405
2020-06-19 10:45:00+00:00,2020-06-19 11:05:00+00:00,SHORT,1,3122.0,3125.1837833448294,-159.1891672414704,2.58,12.5,-174.2691672414704,sl,2,0.7390381899900554,0.7144869560335381,0.5260936114157961
2020-06-19 10:50:00+00:00,2020-06-19 11:05:00+00:00,SHORT,1,3120.5,3123.6898162700686,-159.49081350343022,2.58,12.5,-174.57081350343023,sl,1,0.7098770227745453,0.7543896658912783,0.7450297918577129
2020-06-19 11:50:00+00:00,2020-06-19 12:30:00+00:00,LONG,1,3127.75,3133.4768978429697,286.344892148486,2.58,12.5,271.264892148486,tp,1,0.6632778771181995,0.6190163413698175,0.7988493798021996
2020-06-19 13:05:00+00:00,2020-06-19 13:25:00+00:00,LONG,1,3134.75,3143.5420476756526,439.60238378263057,2.58,12.5,424.5223837826306,tp,4,0.7793870379745481,0.6892555216101797,0.6075621359766318
2020-06-19 13:10:00+00:00,2020-06-19 13:25:00+00:00,LONG,1,3134.5,3143.2920476756526,439.60238378263057,2.58,12.5,424.5223837826306,tp,3,0.8172427105678927,0.7195035525380823,0.6291265591645008
2020-06-19 13:15:00+00:00,2020-06-19 13:25:00+00:00,LONG,1,3138.5,3143.8830282414356,269.1514120717784,2.58,12.5,254.0714120717784,tp,2,0.5665454959462002,0.6688506904126975,0.931184435682455
2020-06-19 13:20:00+00:00,2020-06-19 13:30:00+00:00,LONG,1,3140.25,3135.589803421157,-233.0098289421585,2.58,12.5,-248.0898289421585,sl,2,0.5173110836681689,0.6691447702105933,0.8727585901140389
2020-06-19 13:25:00+00:00,2020-06-19 13:30:00+00:00,LONG,1,3141.25,3136.099097128933,-257.5451435533523,2.58,12.5,-272.6251435533523,sl,1,0.7921752957064315,0.6582315862950824,0.8214034249302232
2020-06-19 13:30:00+00:00,2020-06-19 13:45:00+00:00,LONG,1,3137.5,3131.5782440428716,-296.0877978564213,2.58,12.5,-311.16779785642126,sl,3,0.6903580129012857,0.5770625495387833,0.6268341076207897
2020-06-22 10:00:00+00:00,2020-06-22 11:10:00+00:00,SHORT,1,3087.75,3080.2134956735413,376.8252163229363,2.58,12.5,361.7452163229363,tp,3,0.8887976200157683,0.7707425548981172,0.5162871688386212
2020-06-22 10:05:00+00:00,2020-06-22 11:10:00+00:00,LONG,1,3088.0,3084.4117976567936,-179.4101171603188,2.58,12.5,-194.49011716031882,sl,2,0.8980401455843808,0.7707425548981172,0.5055484830306987
2020-06-22 12:25:00+00:00,2020-06-22 13:15:00+00:00,SHORT,1,3085.5,3078.25401978155,362.2990109224929,2.58,12.5,347.21901092249294,tp,6,0.6869982266052324,0.7264775371035426,0.5917770804683058
2020-06-22 13:15:00+00:00,2020-06-22 13:30:00+00:00,SHORT,1,3076.5,3081.2352876299105,-236.76438149552723,2.58,12.5,-251.84438149552724,sl,3,0.5939028514698595,0.6750705168414376,0.916848948436041
2020-06-22 13:20:00+00:00,2020-06-22 13:30:00+00:00,SHORT,1,3076.5,3080.589364647627,-204.4682323813504,2.58,12.5,-219.5482323813504,sl,2,0.6127205733457368,0.6750705168414376,0.8173672900486146
2020-06-22 14:25:00+00:00,2020-06-22 14:45:00+00:00,LONG,1,3092.5,3086.974196405562,-276.29017972190013,2.58,12.5,-291.3701797219001,sl,1,0.5617719270121778,0.6403323748126359,0.8082196886797106
2020-06-22 15:35:00+00:00,2020-06-23 09:00:00+00:00,LONG,1,3091.25,3100.851132711025,480.0566355512501,2.58,12.5,464.9766355512501,tp,5,0.807215763672764,0.5932587939929885,0.8145894416845323
2020-06-22 15:50:00+00:00,2020-06-23 09:00:00+00:00,LONG,1,3089.25,3098.601172152535,467.5586076267564,2.58,12.5,452.4786076267564,tp,2,0.9307536555640056,0.728255301548356,0.6627269931667189
2020-06-22 15:55:00+00:00,2020-06-23 09:00:00+00:00,LONG,1,3089.75,3099.508484401957,487.9242200978524,2.58,12.5,472.8442200978524,tp,1,0.9156929271612817,0.6892555216101797,0.6698925396402666
2020-06-23 09:55:00+00:00,2020-06-23 12:15:00+00:00,LONG,1,3131.75,3138.7802924204525,351.51462102262485,2.58,12.5,336.43462102262487,tp,9,0.7672950079187455,0.5953482813637833,0.5640634791192569
2020-06-23 10:00:00+00:00,2020-06-23 12:15:00+00:00,LONG,1,3132.0,3139.0302924204525,351.51462102262485,2.58,12.5,336.43462102262487,tp,8,0.7305442451795701,0.6170371028114873,0.5686614856397463
2020-06-23 11:50:00+00:00,2020-06-23 12:15:00+00:00,LONG,1,3136.75,3142.3035761531587,277.67880765793507,2.58,12.5,262.5988076579351,tp,1,0.5619427983373941,0.6464301085481282,0.6797025665730753
2020-06-23 14:35:00+00:00,2020-06-23 14:45:00+00:00,LONG,1,3132.0,3126.2968565710635,-285.1571714468264,2.58,12.5,-300.2371714468264,sl,2,0.6132426424805127,0.6498026886513586,0.7602271645851844
2020-06-23 14:40:00+00:00,2020-06-23 14:45:00+00:00,LONG,1,3128.0,3122.076484166541,-296.1757916729539,2.58,12.5,-311.2557916729539,sl,1,0.7032886883950358,0.6411512025451264,0.5909243201757877
2020-06-23 14:45:00+00:00,2020-06-23 15:05:00+00:00,SHORT,1,3124.5,3130.983040556108,-324.152027805394,2.58,12.5,-339.232027805394,sl,3,0.6004112478068827,0.8527013952469015,0.6620653282516865
2020-06-23 14:50:00+00:00,2020-06-23 15:15:00+00:00,SHORT,1,3127.0,3133.5136107951303,-325.6805397565131,2.58,12.5,-340.7605397565131,sl,4,0.5116598887878155,0.8612461238584396,0.5580383114264301
2020-06-24 10:00:00+00:00,2020-06-24 10:15:00+00:00,LONG,2,3090.25,3086.7493897064514,-350.06102935485615,5.16,25.0,-380.22102935485617,sl,2,0.9283548939073312,0.8295440814658438,0.770859397187797
2020-06-24 10:35:00+00:00,2020-06-24 12:25:00+00:00,LONG,1,3092.0,3100.07662556741,403.8312783704896,2.58,12.5,388.7512783704896,tp,8,0.8029787079415331,0.6450213603707463,0.6938916762781048
2020-06-24 11:15:00+00:00,2020-06-24 11:25:00+00:00,LONG,1,3099.0,3096.0372762215948,-148.1361889202617,2.58,12.5,-163.21618892026171,sl,1,0.8357984361871115,0.8128576892894628,0.7639488431749407
2020-06-24 12:55:00+00:00,2020-06-24 13:10:00+00:00,LONG,1,3103.75,3099.9972140846953,-187.63929576523424,2.58,12.5,-202.71929576523425,sl,3,0.6532772553861691,0.5736719130974385,0.8760736193782492
2020-06-24 13:00:00+00:00,2020-06-24 13:10:00+00:00,LONG,1,3104.25,3099.908183546848,-217.09082265761026,2.58,12.5,-232.17082265761027,sl,2,0.690950465212506,0.6361957915935107,0.8271277978164064
2020-06-24 15:45:00+00:00,2020-06-25 09:00:00+00:00,SHORT,1,3022.0,3033.26669156625,-563.3345783124923,2.58,12.5,-578.4145783124924,sl,2,0.5129874148228462,0.5788288616047792,0.9382870080824458
2020-06-25 10:55:00+00:00,2020-06-25 11:00:00+00:00,LONG,1,3043.75,3039.5340155098106,-210.79922450946924,2.58,12.5,-225.87922450946925,sl,1,0.8175772645933372,0.7012442491417104,0.8337664529975565
2020-06-25 12:40:00+00:00,2020-06-25 13:25:00+00:00,SHORT,1,3027.5,3034.368955754689,-343.4477877344534,2.58,12.5,-358.5277877344534,sl,5,0.9299627653449029,0.611412146150282,0.5786923927646205
2020-06-25 12:45:00+00:00,2020-06-25 13:40:00+00:00,LONG,1,3028.25,3021.13095719921,-355.9521400394942,2.58,12.5,-371.0321400394942,sl,6,0.9641167928439379,0.843829862998636,0.6913344936118123
2020-06-25 12:50:00+00:00,2020-06-25 13:40:00+00:00,LONG,1,3030.5,3023.2668435147457,-361.6578242627156,2.58,12.5,-376.7378242627156,sl,5,0.9560164558668169,0.6151806946708537,0.7482115002895842
2020-06-25 12:55:00+00:00,2020-06-25 13:40:00+00:00,LONG,1,3028.25,3021.1778771570594,-353.6061421470322,2.58,12.5,-368.6861421470322,sl,4,0.9388609375789924,0.8754592555906958,0.6870899722797335
2020-06-25 13:00:00+00:00,2020-06-25 13:40:00+00:00,LONG,1,3031.5,3024.5239863122288,-348.8006843885614,2.58,12.5,-363.8806843885614,sl,3,0.8100031177410127,0.8128412708446376,0.8494596389659479
2020-06-25 13:35:00+00:00,2020-06-25 13:40:00+00:00,LONG,1,3033.25,3025.8032140334453,-372.33929832773356,2.58,12.5,-387.41929832773354,sl,1,0.742530266058171,0.7148156679265087,0.7117562577079511
2020-06-25 15:05:00+00:00,2020-06-25 15:10:00+00:00,SHORT,1,3028.75,3036.722366714934,-398.6183357467098,2.58,12.5,-413.6983357467098,sl,1,0.6784315931311271,0.645244887977496,0.8809925792097713
2020-06-26 13:30:00+00:00,2020-06-26 13:45:00+00:00,SHORT,1,3058.25,3046.0004093647,612.4795317650069,2.58,12.5,597.3995317650068,tp,3,0.961101752982675,0.6885849061317548,0.7581590535488183
2020-06-26 13:35:00+00:00,2020-06-26 13:45:00+00:00,SHORT,1,3057.0,3045.7982573233926,560.0871338303705,2.58,12.5,545.0071338303704,tp,2,0.9290182898561021,0.5936241899376399,0.7927653599955857
2020-06-26 14:30:00+00:00,2020-06-26 15:55:00+00:00,SHORT,1,3015.75,3025.9291338862545,-508.9566943127238,2.58,12.5,-524.0366943127237,sl,8,0.6819516403809206,0.6843369002937284,0.9178266429061439
2020-06-26 15:10:00+00:00,2020-06-29 09:05:00+00:00,LONG,1,3022.5,3012.0438709946416,-522.8064502679217,2.58,12.5,-537.8864502679218,sl,8,0.8227948324540961,0.5527859099875744,0.7173860579104685
2020-06-26 15:25:00+00:00,2020-06-29 09:05:00+00:00,LONG,1,3018.5,3010.323629801097,-408.81850994514934,2.58,12.5,-423.8985099451493,sl,6,0.6989315571678005,0.6387776594862098,0.7079752341640911
2020-06-29 12:40:00+00:00,2020-06-29 13:30:00+00:00,SHORT,1,3013.75,3005.3211109456256,421.44445271871973,2.58,12.5,406.36445271871975,tp,7,0.6847900797130334,0.8018851491062803,0.7726378285158321
2020-06-29 12:45:00+00:00,2020-06-29 13:30:00+00:00,SHORT,1,3014.75,3006.4649108728563,414.2544563571846,2.58,12.5,399.1744563571846,tp,6,0.5648329743266725,0.8100524391508177,0.6447040221501584
2020-06-29 12:55:00+00:00,2020-06-29 13:30:00+00:00,SHORT,1,3013.75,3005.72697160974,401.15141951300757,2.58,12.5,386.0714195130076,tp,4,0.6138192980400561,0.7911829770836611,0.6875621947209902
2020-06-29 14:25:00+00:00,2020-06-29 14:35:00+00:00,LONG,1,3018.75,3028.0,462.5,2.58,12.5,447.42,time,2,0.7386221147208214,0.5641355750350423,0.7961069783718868
2020-06-29 14:30:00+00:00,2020-06-29 14:35:00+00:00,LONG,1,3021.25,3028.0,337.5,2.58,12.5,322.42,time,1,0.6755750941732761,0.734645227074806,0.8098040220624191
2020-06-30 10:50:00+00:00,2020-06-30 11:45:00+00:00,LONG,1,3043.25,3049.431232229951,309.0616114975546,2.58,12.5,293.98161149755464,tp,2,0.8477813241400539,0.6869541929747932,0.5641150853210763
2020-06-30 12:20:00+00:00,2020-06-30 13:10:00+00:00,SHORT,1,3042.25,3035.7219321273005,326.4033936349733,2.58,12.5,311.32339363497334,tp,8,0.6956781887224984,0.6564691895129751,0.6400706841604896
2020-06-30 12:25:00+00:00,2020-06-30 13:30:00+00:00,SHORT,1,3040.0,3043.1350929963482,-156.75464981741243,2.58,12.5,-171.83464981741244,sl,11,0.6486959009291211,0.5875101011102095,0.6760976017596538
2020-06-30 13:25:00+00:00,2020-06-30 13:30:00+00:00,SHORT,1,3038.5,3043.4218360246,-246.09180122999987,2.58,12.5,-261.1718012299999,sl,1,0.5012133020195839,0.5856303879965833,0.7507589275004071
2020-07-01 12:25:00+00:00,2020-07-01 12:50:00+00:00,LONG,1,3076.25,3086.078015894076,491.4007947038044,2.58,12.5,476.32079470380444,tp,5,0.5428331056756279,0.555772052338236,0.8178880036431149
2020-07-01 12:40:00+00:00,2020-07-01 12:55:00+00:00,LONG,1,3080.25,3090.2755747325236,501.27873662618185,2.58,12.5,486.19873662618187,tp,3,0.5139571824496342,0.662124878104074,0.6466488193346521
