,equity
1873,348785.0
1874,348905.0
1875,349062.5
1876,348995.0
1877,349040.0
1878,349085.0
1879,349217.5
1880,349187.5
1881,349307.5
1882,349477.5
1883,349510.0
1884,350055.0
1885,350125.0
1886,350095.0
1887,350390.0
1888,350585.0
1889,350555.0
1890,350737.5
1891,350982.5
1892,351502.5
1893,351660.0
1894,352142.5
1895,352187.5
1896,352407.5
1897,352515.0
1898,352810.0
1899,352942.5
1900,353050.0
1901,353107.5
1902,353365.0
1903,353547.5
1904,353642.5
1905,353625.0
1906,353582.5
1907,354302.5
1908,354747.5
1909,354905.0
1910,355125.0
1911,355370.0
1912,355677.5
1913,355697.5
1914,355767.5
1915,355775.0
1916,355832.5
1917,356465.0
1918,356422.5
1919,356805.0
1920,357187.5
1921,357357.5
1922,357352.5
1923,357522.5
1924,357642.5
1925,357725.0
1926,357732.5
1927,357990.0
1928,358285.0
1929,358342.5
1930,358275.0
1931,358482.5
1932,358652.5
1933,358860.0
1934,359305.0
1935,359650.0
1936,359782.5
1937,359865.0
1938,360397.5
1939,360905.0
1940,361062.5
1941,361295.0
1942,361590.0
1943,361885.0
1944,362230.0
1945,362462.5
1946,362645.0
1947,362652.5
1948,362672.5
1949,362967.5
1950,363200.0
1951,363182.5
1952,363352.5
1953,363660.0
1954,363717.5
1955,363700.0
1956,363857.5
1957,364427.5
1958,364585.0
1959,364755.0
1960,364812.5
1961,364982.5
1962,365190.0
1963,365285.0
1964,365542.5
1965,365725.0
1966,365870.0
1967,365827.5
1968,365797.5
1969,365817.5
1970,365862.5
1971,365845.0
1972,365902.5
1973,365997.5
1974,365980.0
1975,365987.5
1976,365995.0
1977,366002.5
1978,365972.5
1979,365917.5
1980,366412.5
1981,366745.0
1982,366890.0
1983,367060.0
1984,367267.5
1985,367550.0
1986,367857.5
1987,367952.5
1988,368497.5
1989,368917.5
1990,369262.5
1991,369645.0
1992,369765.0
1993,370147.5
1994,370305.0
1995,370500.0
1996,370982.5
1997,371015.0
1998,371110.0
1999,371217.5
2000,371912.5
2001,372507.5
2002,373015.0
2003,373672.5
2004,373980.0
2005,374075.0
2006,374132.5
2007,374252.5
2008,374372.5
2009,374842.5
2010,375137.5
2011,375345.0
2012,375490.0
2013,375635.0
2014,375717.5
2015,375937.5
2016,375982.5
2017,376027.5
2018,376010.0
2019,376017.5
2020,376087.5
2021,376195.0
2022,376327.5
2023,376635.0
2024,376392.5
2025,376550.0
2026,376732.5
2027,377090.0
2028,377172.5
2029,377467.5
2030,377837.5
2031,377932.5
2032,378165.0
2033,378310.0
2034,378492.5
2035,378075.0
2036,378320.0
2037,378390.0
2038,378522.5
2039,378780.0
2040,378762.5
2041,378995.0
2042,379165.0
2043,379247.5
2044,379367.5
2045,379625.0
2046,380295.0
2047,380590.0
2048,380685.0
2049,381167.5
2050,381425.0
2051,381407.5
2052,381452.5
2053,381560.0
2054,382105.0
2055,382662.5
2056,383757.5
2057,384040.0
2058,384335.0
2059,384355.0
2060,384050.0
2061,383995.0
2062,384077.5
2063,384110.0
2064,384117.5
2065,384487.5
2066,384670.0
2067,384640.0
2068,384797.5
2069,384705.0
2070,384800.0
2071,385232.5
2072,385440.0
2073,385497.5
2074,385605.0
2075,385862.5
2076,386070.0
2077,386177.5
2078,386510.0
2079,386430.0
2080,386575.0
2081,386845.0
2082,386927.5
2083,387160.0
2084,387217.5
2085,387312.5
2086,387570.0
2087,387540.0
2088,387810.0
2089,387930.0
2090,387975.0
2091,387957.5
2092,387990.0
2093,388035.0
2094,388067.5
2095,388050.0
2096,388057.5
2097,388077.5
2098,388372.5
2099,388705.0
2100,388962.5
2101,389095.0
2102,389390.0
2103,389460.0
2104,389580.0
2105,389725.0
2106,389895.0
2107,390015.0
2108,390135.0
2109,390267.5
2110,390300.0
2111,390382.5
2112,390502.5
2113,390722.5
2114,390692.5
2115,390800.0
2116,390820.0
2117,390890.0
2118,390785.0
2119,390867.5
2120,390875.0
2121,391070.0
2122,391190.0
2123,391397.5
2124,391367.5
2125,391412.5
2126,391320.0
2127,391777.5
2128,391960.0
2129,392017.5
2130,392062.5
2131,391895.0
2132,392065.0
2133,392160.0
2134,392230.0
2135,392350.0
2136,392457.5
2137,392452.5
2138,392610.0
2139,392617.5
2140,392512.5
2141,392545.0
2142,392990.0
2143,392847.5
2144,393030.0
2145,393862.5
2146,394282.5
2147,394002.5
2148,394410.0
2149,394930.0
2150,395300.0
2151,395632.5
2152,396115.0
2153,396572.5
2154,396742.5
2155,396725.0
2156,396682.5
2157,396815.0
2158,396747.5
2159,397130.0
2160,397300.0
2161,397620.0
2162,397865.0
2163,398097.5
2164,398342.5
2165,398750.0
2166,399370.0
2167,399615.0
2168,400122.5
2169,400180.0
2170,400187.5
2171,400207.5
2172,400602.5
2173,400497.5
2174,400642.5
2175,400862.5
2176,401007.5
2177,401177.5
2178,401435.0
2179,401617.5
2180,401500.0
2181,401632.5
2182,401652.5
2183,401622.5
2184,402242.5
2185,402775.0
2186,402982.5
2187,403227.5
2188,403372.5
2189,403530.0
2190,404025.0
2191,404132.5
2192,404515.0
2193,404185.0
2194,404567.5
2195,404612.5
2196,405420.0
2197,405952.5
2198,406972.5
2199,407542.5
2200,408100.0
2201,407807.5
2202,407827.5
2203,407997.5
2204,408242.5
2205,409062.5
2206,409257.5
2207,409915.0
2208,410447.5
2209,410642.5
2210,411175.0
2211,411782.5
2212,412165.0
2213,412910.0
2214,413542.5
2215,414075.0
2216,414632.5
2217,415390.0
2218,416072.5
2219,416142.5
2220,416162.5
2221,416082.5
2222,416290.0
2223,416247.5
2224,416392.5
2225,416700.0
2226,417020.0
2227,417027.5
2228,417147.5
2229,417705.0
2230,417800.0
2231,417782.5
2232,417827.5
2233,418135.0
2234,418142.5
2235,418375.0
2236,418720.0
2237,418865.0
2238,418760.0
2239,419030.0
2240,419162.5
2241,419220.0
2242,419265.0
2243,419410.0
2244,419467.5
2245,419287.5
2246,419882.5
2247,420502.5
2248,420710.0
2249,421417.5
2250,422137.5
2251,422432.5
2252,422915.0
2253,422610.0
2254,422617.5
2255,422712.5
2256,422595.0
2257,423490.0
2258,423647.5
2259,423617.5
2260,423662.5
2261,423970.0
2262,424477.5
2263,424635.0
2264,424992.5
2265,425425.0
2266,426007.5
2267,426052.5
2268,426035.0
2269,426317.5
2270,425975.0
2271,426995.0
2272,427515.0
2273,427772.5
2274,427942.5
2275,427962.5
2276,428107.5
2277,429340.0
2278,429697.5
2279,430180.0
2280,430650.0
2281,430645.0
2282,431377.5
2283,431885.0
2284,432255.0
2285,432450.0
2286,432482.5
2287,432640.0
2288,433147.5
2289,433367.5
2290,433625.0
2291,434107.5
2292,434165.0
2293,434247.5
2294,434455.0
2295,434537.5
2296,434782.5
2297,435302.5
2298,435897.5
2299,436492.5
2300,437025.0
2301,437870.0
2302,438340.0
2303,438572.5
2304,439092.5
2305,439737.5
2306,440345.0
2307,441490.0
2308,442122.5
2309,443367.5
2310,443637.5
2311,444620.0
2312,445140.0
2313,445210.0
2314,446205.0
2315,446800.0
2316,447282.5
2317,449015.0
2318,450397.5
2319,449805.0
2320,450725.0
2321,450420.0
2322,451727.5
2323,452847.5
2324,454292.5
2325,454787.5
2326,455557.5
2327,456165.0
2328,457197.5
2329,457605.0
2330,458150.0
2331,458907.5
2332,459577.5
2333,459735.0
2334,459905.0
2335,460625.0
2336,460832.5
2337,461140.0
2338,461247.5
2339,461767.5
2340,461800.0
2341,462795.0
2342,463465.0
2343,463947.5
2344,464592.5
2345,465287.5
2346,465882.5
2347,466590.0
2348,466985.0
2349,467755.0
2350,468650.0
2351,469057.5
2352,469590.0
2353,469485.0
2354,470155.0
2355,470287.5
2356,471007.5
2357,471040.0
2358,471772.5
2359,471367.5
2360,471862.5
2361,472457.5
2362,473052.5
2363,473397.5
2364,474067.5
2365,474162.5
2366,474645.0
2367,474640.0
2368,475260.0
2369,475780.0
2370,476025.0
2371,476457.5
2372,476652.5
2373,476722.5
2374,478280.0
2375,478625.0
2376,478895.0
2377,478952.5
2378,479397.5
2379,479705.0
2380,480050.0
2381,479920.0
2382,479977.5
2383,480147.5
2384,480292.5
2385,480387.5
2386,480845.0
2387,480890.0
2388,481060.0
2389,481117.5
2390,481012.5
2391,481457.5
2392,481240.0
2393,482035.0
2394,482580.0
2395,482762.5
2396,483257.5
2397,483402.5
2398,483472.5
2399,483967.5
2400,484262.5
2401,484245.0
2402,484752.5
2403,485047.5
2404,485167.5
2405,485337.5
2406,485582.5
2407,485515.0
2408,485797.5
2409,486142.5
2410,486187.5
2411,486357.5
2412,486527.5
2413,486535.0
2414,486830.0
2415,486975.0
2416,487132.5
2417,487165.0
2418,487435.0
2419,487505.0
2420,487675.0
2421,487620.0
2422,488315.0
2423,488597.5
2424,489017.5
2425,489112.5
2426,489132.5
2427,489340.0
2428,489485.0
2429,489655.0
2430,489637.5
2431,489845.0
2432,490477.5
2433,490647.5
2434,490617.5
2435,490637.5
2436,491232.5
2437,491602.5
2438,491697.5
2439,491892.5
2440,492075.0
2441,492007.5
2442,492077.5
2443,492235.0
2444,492642.5
2445,492637.5
2446,493207.5
2447,493640.0
2448,493710.0
2449,494080.0
2450,494100.0
2451,494345.0
2452,494465.0
2453,494860.0
2454,495605.0
2455,495775.0
2456,496082.5
2457,496627.5
2458,497447.5
2459,497980.0
2460,498325.0
2461,498195.0
2462,498865.0
2463,499060.0
2464,500067.5
2465,500575.0
2466,501207.5
2467,502502.5
2468,502997.5
2469,503105.0
2470,503837.5
2471,504457.5
2472,504515.0
2473,504785.0
2474,505217.5
2475,506012.5
2476,506207.5
2477,506340.0
2478,506497.5
2479,506755.0
2480,506887.5
2481,507020.0
2482,507077.5
2483,507760.0
2484,507792.5
2485,508050.0
2486,508382.5
2487,508502.5
2488,508635.0
2489,508780.0
2490,508862.5
2491,508770.0
2492,509015.0
2493,509097.5
2494,509092.5
2495,508900.0
2496,508957.5
2497,509065.0
2498,509560.0
2499,509867.5
2500,509825.0
2501,509807.5
2502,509915.0
2503,509935.0
2504,510167.5
2505,510687.5
2506,510382.5
2507,510615.0
2508,510835.0
2509,511192.5
2510,511162.5
2511,511357.5
2512,511352.5
2513,511422.5
2514,511517.5
2515,512025.0
2516,512220.0
2517,513115.0
2518,513510.0
2519,513742.5
2520,513887.5
2521,514132.5
2522,514177.5
2523,514885.0
2524,515155.0
2525,515262.5
2526,515420.0
2527,515515.0
2528,515710.0
2529,515780.0
2530,515825.0
2531,515807.5
2532,515902.5
2533,515910.0
2534,517742.5
2535,518325.0
2536,519145.0
2537,519627.5
2538,519935.0
2539,520380.0
2540,520875.0
2541,521020.0
2542,520952.5
2543,521060.0
2544,521255.0
2545,521837.5
2546,522032.5
2547,522340.0
2548,522347.5
2549,522542.5
2550,521900.0
2551,522220.0
2552,522140.0
2553,522785.0
2554,522917.5
2555,523262.5
2556,523795.0
2557,523877.5
2558,524172.5
2559,524667.5
2560,525225.0
2561,525482.5
2562,526077.5
2563,526872.5
2564,527242.5
2565,527687.5
2566,528182.5
2567,528852.5
2568,528947.5
2569,528642.5
2570,529037.5
2571,529945.0
2572,530715.0
2573,531060.0
2574,531655.0
2575,532662.5
2576,532207.5
2577,532765.0
2578,533122.5
2579,533642.5
2580,533675.0
2581,533820.0
2582,534015.0
2583,534535.0
2584,534967.5
2585,535250.0
2586,535295.0
2587,535815.0
2588,536122.5
2589,536267.5
2590,536462.5
2591,536595.0
2592,537552.5
2593,538122.5
2594,538480.0
2595,538862.5
2596,539245.0
2597,539915.0
2598,540160.0
2599,540305.0
2600,540825.0
2601,541145.0
2602,541415.0
2603,541410.0
2604,541492.5
2605,541625.0
2606,542632.5
2607,543140.0
2608,544360.0
2609,544855.0
2610,545037.5
2611,545732.5
2612,546790.0
2613,547435.0
2614,547742.5
2615,547737.5
2616,548345.0
2617,549115.0
2618,549072.5
2619,549317.5
2620,548787.5
2621,549320.0
2622,549602.5
2623,549897.5
2624,549880.0
2625,550387.5
2626,550520.0
2627,550890.0
2628,551135.0
2629,551705.0
2630,552400.0
2631,552557.5
2632,552740.0
2633,552960.0
2634,553330.0
2635,553337.5
2636,553645.0
2637,553952.5
2638,554097.5
2639,554580.0
2640,554987.5
2641,555307.5
2642,555565.0
2643,555835.0
2644,555942.5
2645,556200.0
2646,556220.0
2647,556265.0
2648,557010.0
2649,556905.0
2650,557512.5
2651,557782.5
2652,558027.5
2653,558147.5
2654,558692.5
2655,559225.0
2656,559170.0
2657,559465.0
2658,559485.0
2659,559417.5
2660,559512.5
2661,559557.5
2662,559277.5
2663,559197.5
2664,559117.5
2665,559100.0
2666,559145.0
2667,559365.0
2668,559647.5
2669,559942.5
2670,560137.5
2671,560382.5
2672,560415.0
2673,560572.5
2674,560980.0
2675,561662.5
2676,561957.5
2677,562527.5
2678,562560.0
2679,562717.5
2680,562612.5
2681,562907.5
2682,563027.5
2683,563122.5
2684,563455.0
2685,563762.5
2686,564220.0
2687,564515.0
2688,564797.5
2689,564780.0
2690,564850.0
2691,565070.0
2692,565190.0
2693,565160.0
2694,565242.5
2695,565612.5
2696,566020.0
2697,566315.0
2698,566710.0
2699,566680.0
2700,567012.5
2701,567195.0
2702,567365.0
2703,567410.0
2704,567567.5
2705,568212.5
2706,568295.0
2707,568777.5
2708,568922.5
2709,568955.0
2710,569400.0
2711,569382.5
2712,569590.0
2713,569797.5
2714,569855.0
2715,569900.0
2716,569932.5
2717,569965.0
2718,570035.0
2719,569667.5
2720,569800.0
2721,569945.0
2722,570177.5
2723,570210.0
2724,570255.0
2725,570325.0
2726,570320.0
2727,570427.5
2728,570485.0
2729,570592.5
2730,570575.0
2731,570657.5
2732,570902.5
2733,571610.0
2734,571930.0
2735,572200.0
2736,572607.5
2737,572627.5
2738,572647.5
2739,572542.5
2740,572687.5
2741,572770.0
2742,572765.0
2743,572960.0
2744,572880.0
2745,573237.5
2746,573332.5
2747,573265.0
2748,573160.0
2749,573217.5
2750,573300.0
2751,573370.0
2752,573815.0
2753,573710.0
2754,573767.5
2755,573900.0
2756,573982.5
2757,574040.0
2758,574147.5
2759,574105.0
2760,575012.5
2761,575882.5
2762,575940.0
2763,576035.0
2764,576705.0
2765,577550.0
2766,577707.5
2767,577877.5
2768,578060.0
2769,578542.5
2770,579250.0
2771,579532.5
2772,579615.0
2773,579585.0
2774,579642.5
2775,580025.0
2776,580295.0
2777,581027.5
2778,581247.5
2779,581155.0
2780,581775.0
2781,582057.5
2782,582077.5
2783,582210.0
2784,582217.5
2785,582387.5
2786,582695.0
2787,583152.5
2788,584072.5
2789,584780.0
2790,585425.0
2791,586095.0
2792,586865.0
2793,587210.0
2794,587730.0
2795,587700.0
2796,587707.5
2797,587677.5
2798,588160.0
2799,588792.5
2800,589375.0
2801,589632.5
2802,589952.5
2803,590322.5
2804,590392.5
2805,590637.5
2806,591282.5
2807,591515.0
2808,591897.5
2809,592005.0
2810,592362.5
2811,592482.5
2812,592540.0
2813,592472.5
2814,592680.0
2815,592725.0
2816,592657.5
2817,592802.5
2818,593097.5
2819,593180.0
2820,593600.0
2821,593782.5
2822,593902.5
2823,594160.0
2824,594292.5
2825,594362.5
2826,594895.0
2827,595152.5
2828,595185.0
2829,595392.5
2830,595425.0
2831,595545.0
2832,595565.0
2833,595735.0
2834,595830.0
2835,595987.5
2836,596307.5
2837,596477.5
2838,596610.0
2839,596767.5
2840,596925.0
2841,597132.5
2842,597440.0
2843,597972.5
2844,597942.5
2845,598200.0
2846,598182.5
2847,598102.5
2848,598285.0
2849,598505.0
2850,598837.5
2851,599307.5
2852,599277.5
2853,599285.0
2854,600005.0
2855,600350.0
2856,600682.5
2857,600915.0
2858,601097.5
2859,601405.0
2860,601400.0
2861,601582.5
2862,601690.0
2863,602272.5
2864,602330.0
2865,602750.0
2866,602845.0
2867,603177.5
2868,603122.5
2869,603342.5
2870,603387.5
2871,603345.0
2872,603502.5
2873,603497.5
2874,603730.0
2875,604025.0
2876,604232.5
2877,604552.5
2878,604522.5
2879,604880.0
2880,605225.0
2881,605270.0
2882,605540.0
2883,605685.0
2884,605680.0
2885,605750.0
2886,606282.5
2887,606465.0
2888,606910.0
2889,607317.5
2890,607637.5
2891,607770.0
2892,608340.0
2893,608422.5
2894,608630.0
2895,608900.0
2896,609057.5
2897,609102.5
2898,609310.0
2899,609492.5
2900,609700.0
2901,610332.5
2902,610915.0
2903,611210.0
2904,611630.0
2905,611775.0
2906,612032.5
2907,612127.5
2908,612197.5
2909,612255.0
2910,612862.5
2911,612982.5
2912,613215.0
2913,613335.0
2914,613430.0
2915,613437.5
2916,613595.0
2917,613727.5
2918,613847.5
2919,613880.0
2920,614037.5
2921,614307.5
2922,614802.5
2923,615147.5
2924,615942.5
2925,616237.5
2926,616682.5
2927,616827.5
2928,616897.5
2929,617205.0
2930,617337.5
2931,617470.0
2932,617590.0
2933,617972.5
2934,618017.5
2935,618200.0
2936,618270.0
2937,618252.5
2938,618260.0
2939,618655.0
2940,618712.5
2941,618757.5
2942,618940.0
2943,619010.0
2944,620280.0
2945,620212.5
2946,620457.5
2947,620915.0
2948,621310.0
2949,622017.5
2950,621975.0
2951,621795.0
2952,621865.0
2953,622072.5
2954,622367.5
2955,622700.0
2956,622795.0
2957,623090.0
2958,623272.5
2959,623180.0
2960,623450.0
2961,623720.0
2962,624277.5
2963,624360.0
2964,624392.5
2965,624787.5
2966,625270.0
2967,625465.0
2968,625810.0
2969,625905.0
2970,626275.0
2971,626295.0
2972,626390.0
2973,626660.0
2974,626742.5
2975,626912.5
2976,627057.5
2977,627027.5
2978,627147.5
2979,627080.0
2980,627212.5
2981,627345.0
2982,627590.0
2983,627522.5
2984,627655.0
2985,627700.0
2986,627982.5
2987,628652.5
2988,629047.5
2989,629117.5
2990,629350.0
2991,629507.5
2992,629665.0
2993,629860.0
2994,629880.0
2995,630125.0
2996,630132.5
2997,630127.5
2998,630172.5
2999,630505.0
3000,631087.5
3001,631695.0
3002,631752.5
3003,631847.5
3004,632155.0
3005,632400.0
3006,632557.5
3007,632727.5
3008,632760.0
3009,632842.5
3010,633737.5
3011,634357.5
3012,634977.5
3013,635422.5
3014,635405.0
3015,635662.5
3016,635757.5
3017,636252.5
3018,636160.0
3019,636267.5
3020,636675.0
3021,636982.5
3022,637552.5
3023,638172.5
3024,638705.0
3025,639062.5
3026,639420.0
3027,639527.5
3028,639410.0
3029,639955.0
3030,640525.0
3031,640770.0
3032,641102.5
3033,640935.0
3034,641092.5
3035,641475.0
3036,642207.5
3037,642590.0
3038,643260.0
3039,643517.5
3040,643900.0
3041,644245.0
3042,644252.5
3043,644585.0
3044,644930.0
3045,645212.5
3046,645470.0
3047,645827.5
3048,645972.5
3049,645980.0
3050,646175.0
3051,646332.5
3052,646302.5
3053,646547.5
3054,646567.5
3055,646262.5
3056,652532.5
3057,653540.0
3058,654060.0
3059,654742.5
3060,655087.5
3061,655695.0
3062,656265.0
3063,656097.5
3064,656192.5
3065,656450.0
3066,656732.5
3067,656840.0
3068,656922.5
3069,657067.5
3070,657200.0
3071,657420.0
3072,657490.0
3073,657547.5
3074,657605.0
3075,657687.5
3076,657720.0
3077,657877.5
3078,658122.5
3079,658305.0
3080,658500.0
3081,658645.0
3082,658715.0
3083,658772.5
3084,658780.0
3085,658787.5
3086,659132.5
3087,659227.5
3088,659160.0
3089,659242.5
3090,659350.0
3091,659445.0
3092,659565.0
3093,659610.0
3094,659642.5
3095,659875.0
3096,660245.0
3097,660327.5
3098,660685.0
3099,660817.5
3100,661012.5
3101,661132.5
3102,661302.5
3103,661535.0
3104,661705.0
3105,661812.5
3106,662507.5
3107,662915.0
3108,663172.5
3109,663230.0
3110,663237.5
3111,663482.5
3112,663440.0
3113,663810.0
3114,664180.0
3115,664250.0
3116,664245.0
3117,664452.5
3118,664735.0
3119,665080.0
3120,665137.5
3121,665482.5
3122,665702.5
3123,666522.5
3124,666667.5
3125,667175.0
3126,667782.5
3127,668115.0
3128,668235.0
3129,668717.5
3130,668950.0
3131,669182.5
3132,669815.0
3133,670185.0
3134,670805.0
3135,671137.5
3136,671182.5
3137,671227.5
3138,671322.5
3139,671655.0
3140,671800.0
3141,671832.5
3142,671815.0
3143,672022.5
3144,672555.0
3145,672637.5
3146,672945.0
3147,672990.0
3148,673222.5
3149,673667.5
3150,673687.5
3151,673932.5
3152,674065.0
3153,674272.5
3154,674217.5
3155,674837.5
3156,674995.0
3157,675402.5
3158,675547.5
3159,675555.0
3160,676037.5
3161,676145.0
3162,676327.5
3163,676347.5
3164,676392.5
3165,676712.5
3166,676770.0
3167,676877.5
3168,677135.0
3169,677530.0
3170,678250.0
3171,678857.5
3172,679115.0
3173,679360.0
3174,680080.0
3175,680400.0
3176,680882.5
3177,681390.0
3178,681472.5
3179,682755.0
3180,683512.5
3181,684295.0
3182,684915.0
3183,685647.5
3184,686067.5
3185,686212.5
3186,686670.0
3187,687077.5
3188,687035.0
3189,687305.0
3190,688000.0
3191,688357.5
3192,688952.5
3193,689047.5
3194,689230.0
3195,689487.5
3196,689745.0
3197,689902.5
3198,690047.5
3199,690855.0
3200,691475.0
3201,691357.5
3202,691790.0
3203,692047.5
3204,692280.0
3205,692387.5
3206,692632.5
3207,692940.0
3208,693222.5
3209,693492.5
3210,693412.5
3211,693695.0
3212,693640.0
3213,693835.0
3214,693805.0
3215,694025.0
3216,694182.5
3217,694265.0
3218,694322.5
3219,694417.5
3220,694737.5
3221,694720.0
3222,694740.0
3223,695085.0
3224,695005.0
3225,695275.0
3226,695557.5
3227,695715.0
3228,695822.5
3229,695880.0
3230,696300.0
3231,696382.5
3232,696365.0
3233,696485.0
3234,696442.5
3235,696425.0
3236,696457.5
3237,696465.0
3238,696510.0
3239,696642.5
3240,696612.5
3241,696620.0
3242,696565.0
3243,696847.5
3244,697017.5
3245,697287.5
3246,697357.5
3247,697540.0
3248,697647.5
3249,697567.5
3250,697650.0
3251,697545.0
3252,697515.0
3253,697485.0
3254,697567.5
3255,697675.0
3256,697632.5
3257,697502.5
3258,697660.0
3259,697655.0
3260,697650.0
3261,697782.5
3262,697840.0
3263,697872.5
3264,698117.5
3265,698262.5
3266,698620.0
3267,698577.5
3268,698735.0
3269,698930.0
3270,699212.5
3271,699220.0
3272,699252.5
3273,699022.5
3274,698992.5
3275,699187.5
3276,699257.5
3277,699252.5
3278,699497.5
3279,699467.5
3280,699562.5
3281,699545.0
3282,699565.0
3283,699722.5
3284,699817.5
3285,699950.0
3286,699995.0
3287,700065.0
3288,700035.0
3289,700155.0
3290,700212.5
3291,700270.0
3292,700452.5
3293,700572.5
3294,700667.5
3295,700837.5
3296,700920.0
3297,701065.0
3298,701072.5
3299,701205.0
3300,701300.0
3301,701557.5
3302,701727.5
3303,701797.5
3304,701980.0
3305,702350.0
3306,702507.5
3307,702640.0
3308,702760.0
3309,702830.0
3310,702862.5
3311,702907.5
3312,703127.5
3313,703472.5
3314,703742.5
3315,704162.5
3316,704295.0
3317,704427.5
3318,704497.5
3319,704792.5
3320,704912.5
3321,705195.0
3322,705515.0
3323,705447.5
3324,705430.0
3325,705625.0
3326,705695.0
3327,705665.0
3328,705710.0
3329,705830.0
3330,706125.0
3331,706270.0
3332,706415.0
3333,706685.0
3334,706730.0
3335,706900.0
3336,707170.0
3337,707340.0
3338,707435.0
3339,707480.0
3340,707525.0
3341,707670.0
3342,707702.5
3343,707860.0
3344,707867.5
3345,708000.0
3346,708945.0
3347,709015.0
3348,708947.5
3349,709242.5
3350,709400.0
3351,709570.0
3352,709802.5
3353,710197.5
3354,710492.5
3355,710787.5
3356,710920.0
3357,711202.5
3358,711485.0
3359,711605.0
3360,712050.0
3361,712257.5
3362,712652.5
3363,712660.0
3364,712855.0
3365,712700.0
3366,712895.0
3367,712902.5
3368,712997.5
3369,713517.5
3370,713600.0
3371,713545.0
3372,713615.0
3373,713610.0
3374,713667.5
3375,713787.5
3376,713907.5
3377,714140.0
3378,714597.5
3379,714767.5
3380,714937.5
3381,715245.0
3382,715552.5
3383,715835.0
3384,715980.0
3385,716025.0
3386,716257.5
3387,716627.5
3388,716810.0
3389,717017.5
3390,717100.0
3391,717357.5
3392,717615.0
3393,717610.0
3394,717792.5
3395,718137.5
