trade_id,model,fold,entry_time,exit_time,bars_held,time_held_min,direction,contracts,entry_price,exit_price,gross_pnl,commission,slippage,net_pnl,pnl_per_contract,mfe,mae,mfe_ticks,mae_ticks,entry_signal,exit_reason,cumulative_pnl,high_during,low_during
398,lightgbm,8,2023-11-13 09:40:00-05:00,2023-11-13 09:55:00-05:00,4,15.0,LONG,1,4409.375,4411.875,125.0,5.0,12.5,107.5,107.5,218.75,106.25,17,8,0.6236,hold_bars,97180.0,4413.75,4407.25
399,lightgbm,8,2023-11-13 10:20:00-05:00,2023-11-13 10:35:00-05:00,4,15.0,LONG,1,4411.625,4415.375,187.5,5.0,12.5,170.0,170.0,318.75,31.25,25,2,0.9852,hold_bars,97350.0,4418.0,4411.0
400,lightgbm,8,2023-11-13 10:40:00-05:00,2023-11-13 10:55:00-05:00,4,15.0,LONG,1,4417.375,4420.375,150.0,5.0,12.5,132.5,132.5,268.75,106.25,21,8,0.9923,hold_bars,97482.5,4422.75,4415.25
401,lightgbm,8,2023-11-13 11:00:00-05:00,2023-11-13 11:15:00-05:00,4,15.0,LONG,1,4420.125,4422.875,137.5,5.0,12.5,120.0,120.0,218.75,81.25,17,6,0.8372,hold_bars,97602.5,4424.5,4418.5
402,lightgbm,8,2023-11-13 11:20:00-05:00,2023-11-13 11:35:00-05:00,4,15.0,LONG,1,4425.625,4427.375,87.5,5.0,12.5,70.0,70.0,206.25,218.75,16,17,0.9762,hold_bars,97672.5,4429.75,4421.25
403,lightgbm,8,2023-11-13 11:40:00-05:00,2023-11-13 11:55:00-05:00,4,15.0,LONG,1,4431.375,4433.125,87.5,5.0,12.5,70.0,70.0,268.75,206.25,21,16,0.9502,hold_bars,97742.5,4436.75,4427.25
404,lightgbm,8,2023-11-13 12:00:00-05:00,2023-11-13 12:15:00-05:00,4,15.0,SHORT,1,4433.625,4428.375,262.5,5.0,12.5,245.0,245.0,356.25,56.25,28,4,0.0105,hold_bars,97987.5,4434.75,4426.5
405,lightgbm,8,2023-11-13 12:20:00-05:00,2023-11-13 12:35:00-05:00,4,15.0,SHORT,1,4432.625,4430.125,125.0,5.0,12.5,107.5,107.5,268.75,43.75,21,3,0.0987,hold_bars,98095.0,4433.5,4427.25
406,lightgbm,8,2023-11-13 12:40:00-05:00,2023-11-13 12:55:00-05:00,4,15.0,SHORT,1,4428.625,4428.875,-12.5,5.0,12.5,-30.0,-30.0,181.25,131.25,14,10,0.0512,hold_bars,98065.0,4431.25,4425.0
407,lightgbm,8,2023-11-13 13:10:00-05:00,2023-11-13 13:25:00-05:00,4,15.0,SHORT,1,4427.625,4424.875,137.5,5.0,12.5,120.0,120.0,168.75,131.25,13,10,0.2618,hold_bars,98185.0,4430.25,4424.25
408,lightgbm,8,2023-11-14 09:30:00-05:00,2023-11-14 09:45:00-05:00,4,15.0,LONG,1,4489.875,4495.625,287.5,5.0,12.5,270.0,270.0,531.25,306.25,42,24,0.7212,hold_bars,98455.0,4500.5,4483.75
409,lightgbm,8,2023-11-14 09:50:00-05:00,2023-11-14 10:05:00-05:00,4,15.0,LONG,1,4499.625,4502.625,150.0,5.0,12.5,132.5,132.5,443.75,231.25,35,18,0.9754,hold_bars,98587.5,4508.5,4495.0
410,lightgbm,8,2023-11-14 10:10:00-05:00,2023-11-14 10:25:00-05:00,4,15.0,LONG,1,4504.625,4511.625,350.0,5.0,12.5,332.5,332.5,393.75,131.25,31,10,0.9094,hold_bars,98920.0,4512.5,4502.0
411,lightgbm,8,2023-11-14 10:55:00-05:00,2023-11-14 11:10:00-05:00,4,15.0,LONG,1,4513.375,4520.125,337.5,5.0,12.5,320.0,320.0,356.25,106.25,28,8,0.9869,hold_bars,99240.0,4520.5,4511.25
412,lightgbm,8,2023-11-14 11:15:00-05:00,2023-11-14 11:30:00-05:00,4,15.0,LONG,1,4515.875,4517.125,62.5,5.0,12.5,45.0,45.0,243.75,56.25,19,4,0.7104,hold_bars,99285.0,4520.75,4514.75
413,lightgbm,8,2023-11-14 11:40:00-05:00,2023-11-14 11:55:00-05:00,4,15.0,SHORT,1,4517.625,4507.875,487.5,5.0,12.5,470.0,470.0,518.75,81.25,41,6,0.0507,hold_bars,99755.0,4519.25,4507.25
414,lightgbm,8,2023-11-14 12:00:00-05:00,2023-11-14 12:15:00-05:00,4,15.0,SHORT,1,4508.625,4504.875,187.5,5.0,12.5,170.0,170.0,306.25,106.25,24,8,0.0392,hold_bars,99925.0,4510.75,4502.5
415,lightgbm,8,2023-11-14 12:20:00-05:00,2023-11-14 12:35:00-05:00,4,15.0,LONG,1,4503.125,4508.875,287.5,5.0,12.5,270.0,270.0,306.25,56.25,24,4,0.9917,hold_bars,100195.0,4509.25,4502.0
416,lightgbm,8,2023-11-14 12:40:00-05:00,2023-11-14 12:55:00-05:00,4,15.0,LONG,1,4508.375,4510.625,112.5,5.0,12.5,95.0,95.0,156.25,131.25,12,10,0.8848,hold_bars,100290.0,4511.5,4505.75
417,lightgbm,8,2023-11-14 13:00:00-05:00,2023-11-14 13:15:00-05:00,4,15.0,SHORT,1,4511.625,4509.375,112.5,5.0,12.5,95.0,95.0,181.25,56.25,14,4,0.1621,hold_bars,100385.0,4512.75,4508.0
418,lightgbm,8,2023-11-15 09:30:00-05:00,2023-11-15 09:45:00-05:00,4,15.0,SHORT,1,4528.125,4523.625,225.0,5.0,12.5,207.5,207.5,368.75,118.75,29,9,0.1416,hold_bars,100592.5,4530.5,4520.75
419,lightgbm,8,2023-11-15 09:50:00-05:00,2023-11-15 10:05:00-05:00,4,15.0,LONG,1,4520.625,4525.875,262.5,5.0,12.5,245.0,245.0,293.75,193.75,23,15,0.8127,hold_bars,100837.5,4526.5,4516.75
420,lightgbm,8,2023-11-15 10:10:00-05:00,2023-11-15 10:25:00-05:00,4,15.0,LONG,1,4526.375,4529.625,162.5,5.0,12.5,145.0,145.0,443.75,143.75,35,11,0.9924,hold_bars,100982.5,4535.25,4523.5
421,lightgbm,8,2023-11-15 10:30:00-05:00,2023-11-15 10:45:00-05:00,4,15.0,LONG,1,4530.625,4534.125,175.0,5.0,12.5,157.5,157.5,218.75,168.75,17,13,0.9493,hold_bars,101140.0,4535.0,4527.25
422,lightgbm,8,2023-11-15 10:50:00-05:00,2023-11-15 11:05:00-05:00,4,15.0,SHORT,1,4534.875,4533.125,87.5,5.0,12.5,70.0,70.0,281.25,93.75,22,7,0.2464,hold_bars,101210.0,4536.75,4529.25
423,lightgbm,8,2023-11-15 11:10:00-05:00,2023-11-15 11:25:00-05:00,4,15.0,LONG,1,4529.625,4530.875,62.5,5.0,12.5,45.0,45.0,268.75,56.25,21,4,0.6121,hold_bars,101255.0,4535.0,4528.5
424,lightgbm,8,2023-11-15 11:30:00-05:00,2023-11-15 11:45:00-05:00,4,15.0,SHORT,1,4529.375,4524.125,262.5,5.0,12.5,245.0,245.0,506.25,81.25,40,6,0.0114,hold_bars,101500.0,4531.0,4519.25
425,lightgbm,8,2023-11-15 11:55:00-05:00,2023-11-15 12:10:00-05:00,4,15.0,SHORT,1,4521.125,4521.375,-12.5,5.0,12.5,-30.0,-30.0,143.75,131.25,11,10,0.3946,hold_bars,101470.0,4523.75,4518.25
426,lightgbm,8,2023-11-15 12:15:00-05:00,2023-11-15 12:30:00-05:00,4,15.0,LONG,1,4521.125,4525.125,200.0,5.0,12.5,182.5,182.5,218.75,93.75,17,7,0.8801,hold_bars,101652.5,4525.5,4519.25
427,lightgbm,8,2023-11-15 12:35:00-05:00,2023-11-15 12:50:00-05:00,4,15.0,SHORT,1,4525.125,4522.875,112.5,5.0,12.5,95.0,95.0,231.25,68.75,18,5,0.0325,hold_bars,101747.5,4526.5,4520.5
428,lightgbm,8,2023-11-16 09:35:00-05:00,2023-11-16 09:50:00-05:00,4,15.0,LONG,1,4516.625,4523.125,325.0,5.0,12.5,307.5,307.5,356.25,231.25,28,18,0.7711,hold_bars,102055.0,4523.75,4512.0
429,lightgbm,8,2023-11-16 09:55:00-05:00,2023-11-16 10:10:00-05:00,4,15.0,SHORT,1,4524.125,4518.375,287.5,5.0,12.5,270.0,270.0,293.75,106.25,23,8,0.2536,hold_bars,102325.0,4526.25,4518.25
430,lightgbm,8,2023-11-16 10:20:00-05:00,2023-11-16 10:35:00-05:00,4,15.0,SHORT,1,4520.625,4514.125,325.0,5.0,12.5,307.5,307.5,468.75,156.25,37,12,0.3043,hold_bars,102632.5,4523.75,4511.25
431,lightgbm,8,2023-11-16 10:40:00-05:00,2023-11-16 10:55:00-05:00,4,15.0,LONG,1,4510.375,4510.625,12.5,5.0,12.5,-5.0,-5.0,318.75,106.25,25,8,0.7697,hold_bars,102627.5,4516.75,4508.25
432,lightgbm,8,2023-11-16 11:00:00-05:00,2023-11-16 11:15:00-05:00,4,15.0,SHORT,1,4511.625,4506.625,250.0,5.0,12.5,232.5,232.5,356.25,93.75,28,7,0.1937,hold_bars,102860.0,4513.5,4504.5
433,lightgbm,8,2023-11-16 11:25:00-05:00,2023-11-16 11:40:00-05:00,4,15.0,LONG,1,4503.875,4504.125,12.5,5.0,12.5,-5.0,-5.0,168.75,106.25,13,8,0.6825,hold_bars,102855.0,4507.25,4501.75
434,lightgbm,8,2023-11-16 11:50:00-05:00,2023-11-16 12:05:00-05:00,4,15.0,LONG,1,4506.875,4510.625,187.5,5.0,12.5,170.0,170.0,218.75,56.25,17,4,0.9233,hold_bars,103025.0,4511.25,4505.75
435,lightgbm,8,2023-11-16 12:10:00-05:00,2023-11-16 12:25:00-05:00,4,15.0,LONG,1,4511.125,4512.875,87.5,5.0,12.5,70.0,70.0,168.75,56.25,13,4,0.7834,hold_bars,103095.0,4514.5,4510.0
436,lightgbm,8,2023-11-16 12:30:00-05:00,2023-11-16 12:45:00-05:00,4,15.0,LONG,1,4512.875,4516.625,187.5,5.0,12.5,170.0,170.0,343.75,68.75,27,5,0.8929,hold_bars,103265.0,4519.75,4511.5
437,lightgbm,8,2023-11-16 12:55:00-05:00,2023-11-16 13:10:00-05:00,4,15.0,SHORT,1,4515.375,4511.875,175.0,5.0,12.5,157.5,157.5,268.75,43.75,21,3,0.0846,hold_bars,103422.5,4516.25,4510.0
438,lightgbm,8,2023-11-17 09:30:00-05:00,2023-11-17 09:45:00-05:00,4,15.0,SHORT,1,4519.875,4518.625,62.5,5.0,12.5,45.0,45.0,281.25,306.25,22,24,0.2069,hold_bars,103467.5,4526.0,4514.25
439,lightgbm,8,2023-11-17 10:10:00-05:00,2023-11-17 10:25:00-05:00,4,15.0,LONG,1,4518.125,4522.375,212.5,5.0,12.5,195.0,195.0,281.25,168.75,22,13,0.8822,hold_bars,103662.5,4523.75,4514.75
440,lightgbm,8,2023-11-17 10:30:00-05:00,2023-11-17 10:45:00-05:00,4,15.0,LONG,1,4518.875,4519.875,50.0,5.0,12.5,32.5,32.5,181.25,106.25,14,8,0.6665,hold_bars,103695.0,4522.5,4516.75
441,lightgbm,8,2023-11-17 10:50:00-05:00,2023-11-17 11:05:00-05:00,4,15.0,SHORT,1,4521.625,4518.875,137.5,5.0,12.5,120.0,120.0,443.75,56.25,35,4,0.1296,hold_bars,103815.0,4522.75,4512.75
442,lightgbm,8,2023-11-17 11:10:00-05:00,2023-11-17 11:25:00-05:00,4,15.0,SHORT,1,4518.625,4517.875,37.5,5.0,12.5,20.0,20.0,118.75,156.25,9,12,0.3608,hold_bars,103835.0,4521.75,4516.25
443,lightgbm,8,2023-11-17 11:45:00-05:00,2023-11-17 12:00:00-05:00,4,15.0,LONG,1,4519.375,4523.875,225.0,5.0,12.5,207.5,207.5,281.25,93.75,22,7,0.6433,hold_bars,104042.5,4525.0,4517.5
444,lightgbm,8,2023-11-17 12:05:00-05:00,2023-11-17 12:20:00-05:00,4,15.0,SHORT,1,4525.125,4522.375,137.5,5.0,12.5,120.0,120.0,156.25,81.25,12,6,0.3654,hold_bars,104162.5,4526.75,4522.0
445,lightgbm,8,2023-11-17 12:25:00-05:00,2023-11-17 12:40:00-05:00,4,15.0,LONG,1,4521.125,4523.625,125.0,5.0,12.5,107.5,107.5,156.25,56.25,12,4,0.8918,hold_bars,104270.0,4524.25,4520.0
446,lightgbm,9,2023-11-17 13:15:00-05:00,2023-11-17 13:30:00-05:00,4,15.0,LONG,1,4527.375,4529.375,100.0,5.0,12.5,82.5,82.5,118.75,43.75,9,3,0.651,hold_bars,104352.5,4529.75,4526.5
447,lightgbm,9,2023-11-17 13:40:00-05:00,2023-11-17 13:55:00-05:00,4,15.0,LONG,1,4529.125,4530.125,50.0,5.0,12.5,32.5,32.5,93.75,81.25,7,6,0.6207,hold_bars,104385.0,4531.0,4527.5
448,lightgbm,9,2023-11-17 14:00:00-05:00,2023-11-17 14:15:00-05:00,4,15.0,LONG,1,4531.625,4531.125,-25.0,5.0,12.5,-42.5,-42.5,118.75,81.25,9,6,0.6148,hold_bars,104342.5,4534.0,4530.0
449,lightgbm,9,2023-11-17 14:35:00-05:00,2023-11-17 14:50:00-05:00,4,15.0,SHORT,1,4528.125,4528.375,-12.5,5.0,12.5,-30.0,-30.0,93.75,156.25,7,12,0.3983,hold_bars,104312.5,4531.25,4526.25
450,lightgbm,9,2023-11-17 15:00:00-05:00,2023-11-17 15:15:00-05:00,4,15.0,LONG,1,4529.625,4529.125,-25.0,5.0,12.5,-42.5,-42.5,68.75,131.25,5,10,0.6394,hold_bars,104270.0,4531.0,4527.0
451,lightgbm,9,2023-11-17 15:25:00-05:00,2023-11-17 15:40:00-05:00,4,15.0,SHORT,1,4530.875,4523.125,387.5,5.0,12.5,370.0,370.0,443.75,181.25,35,14,0.1233,hold_bars,104640.0,4534.5,4522.0
452,lightgbm,9,2023-11-17 15:45:00-05:00,2023-11-20 09:30:00-05:00,4,3945.0,LONG,1,4522.625,4531.625,450.0,5.0,12.5,432.5,432.5,456.25,6.25,36,0,0.9522,hold_bars,105072.5,4531.75,4522.5
453,lightgbm,9,2023-11-20 09:35:00-05:00,2023-11-20 09:50:00-05:00,4,15.0,LONG,1,4534.625,4536.125,75.0,5.0,12.5,57.5,57.5,168.75,181.25,13,14,0.8202,hold_bars,105130.0,4538.0,4531.0
454,lightgbm,9,2023-11-20 09:55:00-05:00,2023-11-20 10:10:00-05:00,4,15.0,SHORT,1,4540.875,4539.875,50.0,5.0,12.5,32.5,32.5,281.25,106.25,22,8,0.2598,hold_bars,105162.5,4543.0,4535.25
455,lightgbm,9,2023-11-20 10:15:00-05:00,2023-11-20 10:30:00-05:00,4,15.0,SHORT,1,4539.375,4539.375,-0.0,5.0,12.5,-17.5,-17.5,268.75,56.25,21,4,0.1832,hold_bars,105145.0,4540.5,4534.0
456,lightgbm,9,2023-11-20 10:35:00-05:00,2023-11-20 10:50:00-05:00,4,15.0,LONG,1,4539.125,4543.625,225.0,5.0,12.5,207.5,207.5,281.25,106.25,22,8,0.9914,hold_bars,105352.5,4544.75,4537.0
457,lightgbm,9,2023-11-20 11:00:00-05:00,2023-11-20 11:15:00-05:00,4,15.0,SHORT,1,4547.125,4546.875,12.5,5.0,12.5,-5.0,-5.0,118.75,18.75,9,1,0.0354,hold_bars,105347.5,4547.5,4544.75
458,lightgbm,9,2023-11-20 11:20:00-05:00,2023-11-20 11:35:00-05:00,4,15.0,SHORT,1,4546.625,4548.375,-87.5,5.0,12.5,-105.0,-105.0,93.75,106.25,7,8,0.3975,hold_bars,105242.5,4548.75,4544.75
459,lightgbm,9,2023-11-20 11:40:00-05:00,2023-11-20 11:55:00-05:00,4,15.0,SHORT,1,4547.375,4547.375,-0.0,5.0,12.5,-17.5,-17.5,106.25,56.25,8,4,0.2387,hold_bars,105225.0,4548.5,4545.25
460,lightgbm,9,2023-11-20 12:00:00-05:00,2023-11-20 12:15:00-05:00,4,15.0,LONG,1,4547.125,4549.625,125.0,5.0,12.5,107.5,107.5,168.75,81.25,13,6,0.604,hold_bars,105332.5,4550.5,4545.5
461,lightgbm,9,2023-11-20 12:20:00-05:00,2023-11-20 12:35:00-05:00,4,15.0,SHORT,1,4549.125,4547.125,100.0,5.0,12.5,82.5,82.5,143.75,31.25,11,2,0.0467,hold_bars,105415.0,4549.75,4546.25
462,lightgbm,9,2023-11-20 12:40:00-05:00,2023-11-20 12:55:00-05:00,4,15.0,LONG,1,4545.875,4545.875,0.0,5.0,12.5,-17.5,-17.5,68.75,68.75,5,5,0.8433,hold_bars,105397.5,4547.25,4544.5
463,lightgbm,9,2023-11-21 09:30:00-05:00,2023-11-21 09:45:00-05:00,4,15.0,SHORT,1,4549.875,4546.875,150.0,5.0,12.5,132.5,132.5,231.25,93.75,18,7,0.2177,hold_bars,105530.0,4551.75,4545.25
464,lightgbm,9,2023-11-21 09:50:00-05:00,2023-11-21 10:05:00-05:00,4,15.0,SHORT,1,4549.125,4549.125,-0.0,5.0,12.5,-17.5,-17.5,193.75,43.75,15,3,0.2617,hold_bars,105512.5,4550.0,4545.25
465,lightgbm,9,2023-11-21 10:10:00-05:00,2023-11-21 10:25:00-05:00,4,15.0,SHORT,1,4547.125,4539.875,362.5,5.0,12.5,345.0,345.0,418.75,106.25,33,8,0.2279,hold_bars,105857.5,4549.25,4538.75
466,lightgbm,9,2023-11-21 10:30:00-05:00,2023-11-21 10:45:00-05:00,4,15.0,LONG,1,4539.125,4543.625,225.0,5.0,12.5,207.5,207.5,256.25,68.75,20,5,0.929,hold_bars,106065.0,4544.25,4537.75
467,lightgbm,9,2023-11-21 10:55:00-05:00,2023-11-21 11:10:00-05:00,4,15.0,SHORT,1,4545.125,4542.875,112.5,5.0,12.5,95.0,95.0,193.75,56.25,15,4,0.248,hold_bars,106160.0,4546.25,4541.25
468,lightgbm,9,2023-11-21 11:20:00-05:00,2023-11-21 11:35:00-05:00,4,15.0,SHORT,1,4543.125,4543.125,-0.0,5.0,12.5,-17.5,-17.5,93.75,93.75,7,7,0.3439,hold_bars,106142.5,4545.0,4541.25
469,lightgbm,9,2023-11-21 11:40:00-05:00,2023-11-21 11:55:00-05:00,4,15.0,LONG,1,4542.625,4547.125,225.0,5.0,12.5,207.5,207.5,243.75,118.75,19,9,0.946,hold_bars,106350.0,4547.5,4540.25
470,lightgbm,9,2023-11-21 12:05:00-05:00,2023-11-21 12:20:00-05:00,4,15.0,LONG,1,4547.625,4548.375,37.5,5.0,12.5,20.0,20.0,68.75,93.75,5,7,0.6362,hold_bars,106370.0,4549.0,4545.75
471,lightgbm,9,2023-11-21 12:25:00-05:00,2023-11-21 12:40:00-05:00,4,15.0,LONG,1,4549.875,4550.625,37.5,5.0,12.5,20.0,20.0,68.75,68.75,5,5,0.8039,hold_bars,106390.0,4551.25,4548.5
472,lightgbm,9,2023-11-21 12:50:00-05:00,2023-11-21 13:05:00-05:00,4,15.0,SHORT,1,4553.125,4550.875,112.5,5.0,12.5,95.0,95.0,243.75,56.25,19,4,0.1623,hold_bars,106485.0,4554.25,4548.25
473,lightgbm,9,2023-11-22 09:35:00-05:00,2023-11-22 09:50:00-05:00,4,15.0,SHORT,1,4577.625,4563.875,687.5,5.0,12.5,670.0,670.0,768.75,143.75,61,11,0.1205,hold_bars,107155.0,4580.5,4562.25
474,lightgbm,9,2023-11-22 09:55:00-05:00,2023-11-22 10:10:00-05:00,4,15.0,SHORT,1,4565.375,4560.625,237.5,5.0,12.5,220.0,220.0,481.25,68.75,38,5,0.0625,hold_bars,107375.0,4566.75,4555.75
475,lightgbm,9,2023-11-22 10:15:00-05:00,2023-11-22 10:30:00-05:00,4,15.0,LONG,1,4560.375,4568.875,425.0,5.0,12.5,407.5,407.5,493.75,268.75,39,21,0.8532,hold_bars,107782.5,4570.25,4555.0
476,lightgbm,9,2023-11-22 10:35:00-05:00,2023-11-22 10:50:00-05:00,4,15.0,LONG,1,4568.875,4561.125,-387.5,5.0,12.5,-405.0,-405.0,131.25,493.75,10,39,0.6032,stop_loss,107377.5,4571.5,4559.0
477,lightgbm,9,2023-11-22 10:55:00-05:00,2023-11-22 11:10:00-05:00,4,15.0,LONG,1,4561.625,4567.125,275.0,5.0,12.5,257.5,257.5,356.25,68.75,28,5,0.871,hold_bars,107635.0,4568.75,4560.25
478,lightgbm,9,2023-11-22 11:20:00-05:00,2023-11-22 11:35:00-05:00,4,15.0,SHORT,1,4566.125,4565.625,25.0,5.0,12.5,7.5,7.5,131.25,143.75,10,11,0.398,hold_bars,107642.5,4569.0,4563.5
479,lightgbm,9,2023-11-22 11:40:00-05:00,2023-11-22 11:55:00-05:00,4,15.0,LONG,1,4568.875,4571.125,112.5,5.0,12.5,95.0,95.0,156.25,181.25,12,14,0.6356,hold_bars,107737.5,4572.0,4565.25
480,lightgbm,9,2023-11-22 12:00:00-05:00,2023-11-22 12:15:00-05:00,4,15.0,SHORT,1,4573.375,4571.125,112.5,5.0,12.5,95.0,95.0,281.25,106.25,22,8,0.3802,hold_bars,107832.5,4575.5,4567.75
481,lightgbm,9,2023-11-22 12:20:00-05:00,2023-11-22 12:35:00-05:00,4,15.0,SHORT,1,4571.875,4567.625,212.5,5.0,12.5,195.0,195.0,343.75,43.75,27,3,0.0291,hold_bars,108027.5,4572.75,4565.0
482,lightgbm,9,2023-11-22 12:45:00-05:00,2023-11-22 13:00:00-05:00,4,15.0,LONG,1,4562.875,4566.125,162.5,5.0,12.5,145.0,145.0,281.25,31.25,22,2,0.977,hold_bars,108172.5,4568.5,4562.25
483,lightgbm,9,2023-11-23 09:30:00-05:00,2023-11-23 09:45:00-05:00,4,15.0,SHORT,1,4569.875,4568.375,75.0,5.0,12.5,57.5,57.5,93.75,56.25,7,4,0.3669,hold_bars,108230.0,4571.0,4568.0
484,lightgbm,9,2023-11-23 09:50:00-05:00,2023-11-23 10:05:00-05:00,4,15.0,LONG,1,4568.125,4570.125,100.0,5.0,12.5,82.5,82.5,106.25,31.25,8,2,0.7979,hold_bars,108312.5,4570.25,4567.5
485,lightgbm,9,2023-11-23 10:10:00-05:00,2023-11-23 10:25:00-05:00,4,15.0,LONG,1,4570.125,4570.625,25.0,5.0,12.5,7.5,7.5,56.25,31.25,4,2,0.6343,hold_bars,108320.0,4571.25,4569.5
486,lightgbm,9,2023-11-23 10:30:00-05:00,2023-11-23 10:45:00-05:00,4,15.0,LONG,1,4571.375,4571.375,0.0,5.0,12.5,-17.5,-17.5,56.25,31.25,4,2,0.7341,hold_bars,108302.5,4572.5,4570.75
487,lightgbm,9,2023-11-23 10:50:00-05:00,2023-11-23 11:05:00-05:00,4,15.0,SHORT,1,4571.875,4571.875,-0.0,5.0,12.5,-17.5,-17.5,6.25,43.75,0,3,0.2566,hold_bars,108285.0,4572.75,4571.75
488,lightgbm,9,2023-11-23 11:15:00-05:00,2023-11-23 11:30:00-05:00,4,15.0,LONG,1,4571.875,4572.125,12.5,5.0,12.5,-5.0,-5.0,31.25,43.75,2,3,0.7364,hold_bars,108280.0,4572.5,4571.0
489,lightgbm,9,2023-11-23 11:35:00-05:00,2023-11-23 11:50:00-05:00,4,15.0,SHORT,1,4571.875,4571.125,37.5,5.0,12.5,20.0,20.0,56.25,31.25,4,2,0.1378,hold_bars,108300.0,4572.5,4570.75
490,lightgbm,9,2023-11-23 11:55:00-05:00,2023-11-23 12:10:00-05:00,4,15.0,SHORT,1,4570.875,4570.875,-0.0,5.0,12.5,-17.5,-17.5,6.25,31.25,0,2,0.2566,hold_bars,108282.5,4571.5,4570.75
491,lightgbm,9,2023-11-23 12:15:00-05:00,2023-11-23 12:30:00-05:00,4,15.0,SHORT,1,4570.625,4570.125,25.0,5.0,12.5,7.5,7.5,43.75,31.25,3,2,0.2371,hold_bars,108290.0,4571.25,4569.75
492,lightgbm,9,2023-11-23 12:35:00-05:00,2023-11-23 12:50:00-05:00,4,15.0,SHORT,1,4570.375,4569.125,62.5,5.0,12.5,45.0,45.0,81.25,18.75,6,1,0.0879,hold_bars,108335.0,4570.75,4568.75
493,lightgbm,9,2023-11-24 09:30:00-05:00,2023-11-24 09:45:00-05:00,4,15.0,SHORT,1,4568.125,4564.875,162.5,5.0,12.5,145.0,145.0,256.25,68.75,20,5,0.0863,hold_bars,108480.0,4569.5,4563.0
494,lightgbm,9,2023-11-24 10:00:00-05:00,2023-11-24 10:15:00-05:00,4,15.0,SHORT,1,4569.125,4565.875,162.5,5.0,12.5,145.0,145.0,281.25,93.75,22,7,0.0751,hold_bars,108625.0,4571.0,4563.5
495,lightgbm,9,2023-11-24 10:20:00-05:00,2023-11-24 10:35:00-05:00,4,15.0,LONG,1,4565.625,4566.375,37.5,5.0,12.5,20.0,20.0,118.75,56.25,9,4,0.6443,hold_bars,108645.0,4568.0,4564.5
496,lightgbm,9,2023-11-24 11:10:00-05:00,2023-11-24 11:25:00-05:00,4,15.0,SHORT,1,4567.125,4566.125,50.0,5.0,12.5,32.5,32.5,131.25,43.75,10,3,0.3565,hold_bars,108677.5,4568.0,4564.5
497,lightgbm,9,2023-11-24 11:35:00-05:00,2023-11-24 11:50:00-05:00,4,15.0,LONG,1,4564.625,4564.375,-12.5,5.0,12.5,-30.0,-30.0,106.25,6.25,8,0,0.7182,hold_bars,108647.5,4566.75,4564.5
498,lightgbm,9,2023-11-24 12:05:00-05:00,2023-11-24 12:20:00-05:00,4,15.0,SHORT,1,4565.375,4564.375,50.0,5.0,12.5,32.5,32.5,81.25,68.75,6,5,0.2391,hold_bars,108680.0,4566.75,4563.75
499,lightgbm,9,2023-11-24 12:25:00-05:00,2023-11-24 12:40:00-05:00,4,15.0,LONG,1,4564.125,4564.125,0.0,5.0,12.5,-17.5,-17.5,106.25,31.25,8,2,0.8189,hold_bars,108662.5,4566.25,4563.5
500,lightgbm,9,2023-11-24 12:45:00-05:00,2023-11-24 13:00:00-05:00,4,15.0,LONG,1,4565.375,4567.875,125.0,5.0,12.5,107.5,107.5,231.25,56.25,18,4,0.8249,hold_bars,108770.0,4570.0,4564.25
501,lightgbm,9,2023-11-24 13:05:00-05:00,2023-11-27 09:35:00-05:00,4,4110.0,SHORT,1,4568.375,4559.125,462.5,5.0,12.5,445.0,445.0,643.75,31.25,51,2,0.0127,hold_bars,109215.0,4569.0,4555.5
502,lightgbm,9,2023-11-27 09:45:00-05:00,2023-11-27 10:00:00-05:00,4,15.0,LONG,1,4558.125,4562.125,200.0,5.0,12.5,182.5,182.5,243.75,131.25,19,10,0.6733,hold_bars,109397.5,4563.0,4555.5
503,lightgbm,9,2023-11-27 10:05:00-05:00,2023-11-27 10:20:00-05:00,4,15.0,SHORT,1,4566.125,4558.375,387.5,5.0,12.5,370.0,370.0,443.75,56.25,35,4,0.0932,hold_bars,109767.5,4567.25,4557.25
504,lightgbm,9,2023-11-27 10:25:00-05:00,2023-11-27 10:40:00-05:00,4,15.0,LONG,1,4561.375,4563.625,112.5,5.0,12.5,95.0,95.0,218.75,168.75,17,13,0.9685,hold_bars,109862.5,4565.75,4558.0
505,lightgbm,9,2023-11-27 10:45:00-05:00,2023-11-27 11:00:00-05:00,4,15.0,SHORT,1,4563.625,4560.375,162.5,5.0,12.5,145.0,145.0,193.75,68.75,15,5,0.1962,hold_bars,110007.5,4565.0,4559.75
506,lightgbm,9,2023-11-27 11:10:00-05:00,2023-11-27 11:25:00-05:00,4,15.0,LONG,1,4559.875,4563.625,187.5,5.0,12.5,170.0,170.0,193.75,93.75,15,7,0.6905,hold_bars,110177.5,4563.75,4558.0
507,lightgbm,9,2023-11-27 11:30:00-05:00,2023-11-27 11:45:00-05:00,4,15.0,LONG,1,4562.375,4563.875,75.0,5.0,12.5,57.5,57.5,106.25,93.75,8,7,0.8903,hold_bars,110235.0,4564.5,4560.5
508,lightgbm,10,2023-11-27 12:35:00-05:00,2023-11-27 12:50:00-05:00,4,15.0,LONG,1,4564.875,4566.875,100.0,5.0,12.5,82.5,82.5,131.25,56.25,10,4,0.9936,hold_bars,110317.5,4567.5,4563.75
