fold,entry_time,exit_time,direction,contracts,entry_price,exit_price,gross_pnl,commission,slippage,net_pnl,signal_prob,bet_size,bars_held
19,2024-02-12 15:35:00+00:00,2024-02-12 16:35:00+00:00,LONG,1,5046.25,5064.0,887.5,5.0,12.5,870.0,0.5574418051139346,0.5887705536640615,12
19,2024-02-12 15:40:00+00:00,2024-02-12 16:40:00+00:00,LONG,1,5047.75,5064.25,825.0,5.0,12.5,807.5,0.5681198925956923,0.5349258658371419,12
19,2024-02-12 19:35:00+00:00,2024-02-12 20:35:00+00:00,LONG,1,5042.25,5040.5,-87.5,5.0,12.5,-105.0,0.5030672937936901,0.6334920177757174,12
19,2024-02-12 19:40:00+00:00,2024-02-12 20:40:00+00:00,LONG,1,5041.75,5041.25,-25.0,5.0,12.5,-42.5,0.5025936787261843,0.5160294806934003,12
19,2024-02-13 15:50:00+00:00,2024-02-13 16:50:00+00:00,LONG,1,4981.75,4981.5,-12.5,5.0,12.5,-30.0,0.5135709689086222,0.5705803151743813,12
19,2024-02-13 15:55:00+00:00,2024-02-13 16:55:00+00:00,LONG,1,4975.25,4980.5,262.5,5.0,12.5,245.0,0.5132797057564249,0.6632996177465815,12
19,2024-02-13 16:00:00+00:00,2024-02-13 17:00:00+00:00,LONG,2,4981.0,4980.25,-75.0,10.0,25.0,-110.0,0.6426422331502769,0.8467093495123874,12
19,2024-02-13 16:05:00+00:00,2024-02-13 17:05:00+00:00,LONG,1,4983.75,4977.5,-312.5,5.0,12.5,-330.0,0.5489044755837584,0.14898761856651993,12
19,2024-02-13 20:10:00+00:00,2024-02-14 14:40:00+00:00,LONG,1,4941.0,4995.75,2737.5,5.0,12.5,2720.0,0.5622977432287505,0.0745654102385723,12
19,2024-02-13 20:20:00+00:00,2024-02-14 14:50:00+00:00,LONG,1,4938.25,4995.5,2862.5,5.0,12.5,2845.0,0.5927172279795068,0.5794525865677033,12
19,2024-02-13 20:25:00+00:00,2024-02-14 14:55:00+00:00,LONG,2,4942.5,4998.0,5550.0,10.0,25.0,5515.0,0.6645397704385211,0.8049025518779057,12
19,2024-02-13 20:30:00+00:00,2024-02-14 15:00:00+00:00,LONG,1,4947.75,4996.75,2450.0,5.0,12.5,2432.5,0.5730396152495467,0.33673901958053765,12
19,2024-02-14 14:30:00+00:00,2024-02-14 15:30:00+00:00,LONG,1,4995.75,5005.75,500.0,5.0,12.5,482.5,0.5125013914935334,0.22027642865108804,12
19,2024-02-14 14:35:00+00:00,2024-02-14 15:35:00+00:00,LONG,1,4988.25,5002.25,700.0,5.0,12.5,682.5,0.5177510723814888,0.23547388611687886,12
19,2024-02-14 14:40:00+00:00,2024-02-14 15:40:00+00:00,LONG,1,4995.75,4998.0,112.5,5.0,12.5,95.0,0.5149657943761708,0.20310090782187287,12
20,2024-02-15 20:15:00+00:00,2024-02-16 14:45:00+00:00,LONG,2,5042.0,5034.25,-775.0,10.0,25.0,-810.0,0.6985628325638144,0.8856696876666516,12
20,2024-02-15 20:20:00+00:00,2024-02-16 14:50:00+00:00,LONG,2,5038.5,5022.5,-1600.0,10.0,25.0,-1635.0,0.7480230382098836,0.911187538305013,12
20,2024-02-15 20:25:00+00:00,2024-02-16 14:55:00+00:00,LONG,2,5042.75,5022.25,-2050.0,10.0,25.0,-2085.0,0.6917295871415451,0.9494708884239781,12
20,2024-02-15 20:30:00+00:00,2024-02-16 15:00:00+00:00,LONG,2,5043.25,5023.25,-2000.0,10.0,25.0,-2035.0,0.7260361487206415,0.8590525183079413,12
20,2024-02-15 20:55:00+00:00,2024-02-16 15:25:00+00:00,LONG,2,5046.75,5028.0,-1875.0,10.0,25.0,-1910.0,0.674127185874431,0.771629099505428,12
20,2024-02-16 14:30:00+00:00,2024-02-16 15:30:00+00:00,LONG,2,5036.25,5026.0,-1025.0,10.0,25.0,-1060.0,0.6965397555222689,0.7642124686083294,12
20,2024-02-16 14:35:00+00:00,2024-02-16 15:35:00+00:00,LONG,2,5034.75,5033.75,-100.0,10.0,25.0,-135.0,0.6495997070023822,0.7310752583592458,12
20,2024-02-16 14:40:00+00:00,2024-02-16 15:40:00+00:00,LONG,2,5034.0,5033.0,-100.0,10.0,25.0,-135.0,0.6661496539460855,0.7309559704949159,12
20,2024-02-16 14:45:00+00:00,2024-02-16 15:45:00+00:00,LONG,2,5034.25,5031.75,-250.0,10.0,25.0,-285.0,0.6129972242818273,0.7629708123361013,12
20,2024-02-16 14:50:00+00:00,2024-02-16 15:50:00+00:00,LONG,1,5022.5,5036.75,712.5,5.0,12.5,695.0,0.6012708672260891,0.6545596565180508,12
20,2024-02-16 14:55:00+00:00,2024-02-16 15:55:00+00:00,LONG,2,5022.25,5035.0,1275.0,10.0,25.0,1240.0,0.6077326006801367,0.7779338510767553,12
20,2024-02-16 15:00:00+00:00,2024-02-16 16:00:00+00:00,LONG,2,5023.25,5037.0,1375.0,10.0,25.0,1340.0,0.6470374298366635,0.8303375953291044,12
20,2024-02-16 15:05:00+00:00,2024-02-16 16:05:00+00:00,LONG,2,5026.0,5039.25,1325.0,10.0,25.0,1290.0,0.6292547177436596,0.8264002500511411,12
20,2024-02-16 15:10:00+00:00,2024-02-16 16:10:00+00:00,LONG,2,5027.25,5041.75,1450.0,10.0,25.0,1415.0,0.6459569294479874,0.8028671023560568,12
20,2024-02-16 15:15:00+00:00,2024-02-16 16:15:00+00:00,LONG,1,5030.0,5043.5,675.0,5.0,12.5,657.5,0.5564858042427071,0.5674681630336453,12
20,2024-02-16 15:20:00+00:00,2024-02-16 16:20:00+00:00,LONG,2,5024.25,5045.75,2150.0,10.0,25.0,2115.0,0.6574705604628741,0.7743139823696363,12
20,2024-02-16 15:25:00+00:00,2024-02-16 16:25:00+00:00,LONG,2,5028.0,5044.5,1650.0,10.0,25.0,1615.0,0.6710964009845769,0.7939835211186116,12
20,2024-02-16 15:30:00+00:00,2024-02-16 16:30:00+00:00,LONG,2,5026.0,5045.0,1900.0,10.0,25.0,1865.0,0.6551023439586072,0.777052935070397,12
20,2024-02-16 15:35:00+00:00,2024-02-16 16:35:00+00:00,LONG,1,5033.75,5045.0,562.5,5.0,12.5,545.0,0.5596888082082473,0.5207988985898524,12
20,2024-02-16 15:40:00+00:00,2024-02-16 16:40:00+00:00,LONG,2,5033.0,5048.5,1550.0,10.0,25.0,1515.0,0.6031958455778194,0.6966084653240785,12
20,2024-02-16 18:10:00+00:00,2024-02-16 19:10:00+00:00,LONG,2,5035.75,5052.25,1650.0,10.0,25.0,1615.0,0.5274823085436081,0.8312997873219857,12
20,2024-02-19 17:10:00+00:00,2024-02-20 14:40:00+00:00,LONG,2,5024.25,4991.5,-3275.0,10.0,25.0,-3310.0,0.5904403412839582,0.6874985417723449,12
20,2024-02-19 17:15:00+00:00,2024-02-20 14:45:00+00:00,LONG,2,5024.25,4991.0,-3325.0,10.0,25.0,-3360.0,0.5938849424684912,0.6835689256155487,12
20,2024-02-19 17:20:00+00:00,2024-02-20 14:50:00+00:00,LONG,2,5023.75,4991.5,-3225.0,10.0,25.0,-3260.0,0.6684675747724451,0.8585727123382721,12
20,2024-02-19 17:25:00+00:00,2024-02-20 14:55:00+00:00,LONG,1,5024.5,4991.25,-1662.5,5.0,12.5,-1680.0,0.5738039545057283,0.11458450453219965,12
20,2024-02-19 17:30:00+00:00,2024-02-20 15:00:00+00:00,LONG,2,5025.0,4988.0,-3700.0,10.0,25.0,-3735.0,0.6005263827839109,0.7330662692930394,12
20,2024-02-20 20:25:00+00:00,2024-02-21 14:55:00+00:00,LONG,1,4991.75,4976.75,-750.0,5.0,12.5,-767.5,0.5821915924390912,0.36886305587344603,12
20,2024-02-20 20:30:00+00:00,2024-02-21 15:00:00+00:00,LONG,2,4978.5,4984.0,550.0,10.0,25.0,515.0,0.6741672353223415,0.7963747421678082,12
20,2024-02-20 20:35:00+00:00,2024-02-21 15:05:00+00:00,LONG,1,4979.75,4982.5,137.5,5.0,12.5,120.0,0.5423201761110721,0.16121763608067344,12
20,2024-02-21 14:35:00+00:00,2024-02-21 15:35:00+00:00,LONG,1,4979.5,4977.5,-100.0,5.0,12.5,-117.5,0.5072016072178315,0.3617105881028308,12
20,2024-02-21 14:50:00+00:00,2024-02-21 15:50:00+00:00,LONG,1,4976.0,4977.75,87.5,5.0,12.5,70.0,0.5332410830242597,0.6217487705301364,12
20,2024-02-21 15:00:00+00:00,2024-02-21 16:00:00+00:00,LONG,2,4984.0,4977.75,-625.0,10.0,25.0,-660.0,0.6231293770763728,0.8826197156661021,12
20,2024-02-21 15:05:00+00:00,2024-02-21 16:05:00+00:00,LONG,1,4982.5,4982.5,0.0,5.0,12.5,-17.5,0.5558598604145386,0.6608195476415829,12
20,2024-02-21 15:10:00+00:00,2024-02-21 16:10:00+00:00,LONG,2,4980.5,4986.25,575.0,10.0,25.0,540.0,0.6411754709828338,0.8696147976395574,12
20,2024-02-21 15:15:00+00:00,2024-02-21 16:15:00+00:00,LONG,1,4982.0,4985.25,162.5,5.0,12.5,145.0,0.5068363543507148,0.6001406318467795,12
20,2024-02-21 15:25:00+00:00,2024-02-21 16:25:00+00:00,LONG,1,4977.75,4982.0,212.5,5.0,12.5,195.0,0.5262189509533772,0.645028840918053,12
20,2024-02-21 15:30:00+00:00,2024-02-21 16:30:00+00:00,LONG,1,4975.75,4981.0,262.5,5.0,12.5,245.0,0.5175808219868628,0.5837788400490266,12
20,2024-02-21 15:35:00+00:00,2024-02-21 16:35:00+00:00,LONG,1,4977.5,4981.0,175.0,5.0,12.5,157.5,0.5143752525613695,0.5831126966149539,12
20,2024-02-21 15:40:00+00:00,2024-02-21 16:40:00+00:00,LONG,1,4975.75,4982.0,312.5,5.0,12.5,295.0,0.5143752525613695,0.5230470319705964,12
20,2024-02-21 15:45:00+00:00,2024-02-21 16:45:00+00:00,LONG,1,4978.25,4981.75,175.0,5.0,12.5,157.5,0.5253796202110603,0.5013737665431074,12
20,2024-02-21 15:50:00+00:00,2024-02-21 16:50:00+00:00,LONG,2,4977.75,4984.0,625.0,10.0,25.0,590.0,0.6318100937086616,0.8114982482815656,12
20,2024-02-21 16:05:00+00:00,2024-02-21 17:05:00+00:00,LONG,2,4982.5,4976.0,-650.0,10.0,25.0,-685.0,0.712543944156744,0.8268631452189513,12
20,2024-02-21 16:25:00+00:00,2024-02-21 17:25:00+00:00,LONG,2,4982.0,4974.5,-750.0,10.0,25.0,-785.0,0.6623685958385795,0.8300384335446768,12
20,2024-02-21 16:30:00+00:00,2024-02-21 17:30:00+00:00,LONG,2,4981.0,4974.0,-700.0,10.0,25.0,-735.0,0.6514805164274449,0.8450546843287934,12
20,2024-02-21 16:35:00+00:00,2024-02-21 17:35:00+00:00,LONG,2,4981.0,4975.5,-550.0,10.0,25.0,-585.0,0.6357304117012879,0.8319753844194138,12
20,2024-02-21 16:40:00+00:00,2024-02-21 17:40:00+00:00,LONG,2,4982.0,4972.0,-1000.0,10.0,25.0,-1035.0,0.6405633593289172,0.7932922667908296,12
20,2024-02-21 16:45:00+00:00,2024-02-21 17:45:00+00:00,LONG,2,4981.75,4976.75,-500.0,10.0,25.0,-535.0,0.6506304042864648,0.7766101706988813,12
20,2024-02-21 16:50:00+00:00,2024-02-21 17:50:00+00:00,LONG,2,4984.0,4978.75,-525.0,10.0,25.0,-560.0,0.6657216019188986,0.8182675343067967,12
20,2024-02-21 16:55:00+00:00,2024-02-21 17:55:00+00:00,LONG,2,4983.75,4979.25,-450.0,10.0,25.0,-485.0,0.6730673492275432,0.7940025212303615,12
20,2024-02-21 17:00:00+00:00,2024-02-21 18:00:00+00:00,LONG,2,4980.0,4973.0,-700.0,10.0,25.0,-735.0,0.7211692359369296,0.7581159890691234,12
20,2024-02-21 17:05:00+00:00,2024-02-21 18:05:00+00:00,LONG,2,4976.0,4975.5,-50.0,10.0,25.0,-85.0,0.7013761891862514,0.7404326299437807,12
20,2024-02-21 18:20:00+00:00,2024-02-21 19:20:00+00:00,LONG,2,4979.0,4969.75,-925.0,10.0,25.0,-960.0,0.5937835120817299,0.7294835298167752,12
20,2024-02-21 18:25:00+00:00,2024-02-21 19:25:00+00:00,LONG,1,4976.75,4971.0,-287.5,5.0,12.5,-305.0,0.5705012918846324,0.665951592809352,12
20,2024-02-21 18:30:00+00:00,2024-02-21 19:30:00+00:00,LONG,2,4976.0,4968.75,-725.0,10.0,25.0,-760.0,0.6344614737770169,0.864001585243352,12
20,2024-02-21 18:35:00+00:00,2024-02-21 19:35:00+00:00,LONG,1,4977.25,4966.25,-550.0,5.0,12.5,-567.5,0.5024702187840836,0.5634713329524381,12
20,2024-02-21 18:40:00+00:00,2024-02-21 19:40:00+00:00,LONG,1,4977.25,4963.75,-675.0,5.0,12.5,-692.5,0.5491920519254804,0.6134876998171149,12
20,2024-02-21 18:55:00+00:00,2024-02-21 19:55:00+00:00,LONG,1,4977.0,4969.75,-362.5,5.0,12.5,-380.0,0.5392342157555435,0.4622741469941629,12
20,2024-02-21 19:00:00+00:00,2024-02-21 20:00:00+00:00,LONG,1,4980.25,4966.75,-675.0,5.0,12.5,-692.5,0.5544506985026968,0.5803703076303263,12
20,2024-02-21 20:10:00+00:00,2024-02-22 14:40:00+00:00,LONG,2,4965.0,5059.25,9425.0,10.0,25.0,9390.0,0.6302052270901226,0.8467128837459379,12
20,2024-02-21 20:15:00+00:00,2024-02-22 14:45:00+00:00,LONG,1,4963.75,5071.75,5400.0,5.0,12.5,5382.5,0.5824078609581568,0.20674727909910148,12
20,2024-02-21 20:20:00+00:00,2024-02-22 14:50:00+00:00,LONG,2,4963.25,5067.75,10450.0,10.0,25.0,10415.0,0.6013765327950118,0.6705151056498893,12
20,2024-02-21 20:30:00+00:00,2024-02-22 15:00:00+00:00,LONG,2,4975.0,5070.75,9575.0,10.0,25.0,9540.0,0.6459692607739513,0.8448695627851307,12
20,2024-02-22 20:10:00+00:00,2024-02-23 14:40:00+00:00,LONG,1,5097.5,5122.5,1250.0,5.0,12.5,1232.5,0.6009855200679087,0.6414169986668166,12
21,2024-02-23 14:55:00+00:00,2024-02-23 15:55:00+00:00,LONG,1,5119.0,5108.5,-525.0,5.0,12.5,-542.5,0.5634615520115388,0.35082057568694935,12
21,2024-02-23 15:00:00+00:00,2024-02-23 16:00:00+00:00,LONG,1,5119.25,5097.75,-1075.0,5.0,12.5,-1092.5,0.5614367043219601,0.36609626241493926,12
21,2024-02-23 15:05:00+00:00,2024-02-23 16:05:00+00:00,LONG,1,5117.5,5097.75,-987.5,5.0,12.5,-1005.0,0.5913290259331878,0.6171167575989948,12
21,2024-02-23 15:10:00+00:00,2024-02-23 16:10:00+00:00,LONG,1,5119.75,5095.0,-1237.5,5.0,12.5,-1255.0,0.5913290259331878,0.5506021716929079,12
21,2024-02-23 15:15:00+00:00,2024-02-23 16:15:00+00:00,LONG,1,5118.0,5096.75,-1062.5,5.0,12.5,-1080.0,0.5571904744776759,0.35562882443541083,12
21,2024-02-23 15:20:00+00:00,2024-02-23 16:20:00+00:00,LONG,1,5117.75,5098.75,-950.0,5.0,12.5,-967.5,0.5537089553124067,0.34244962463208156,12
21,2024-02-23 18:30:00+00:00,2024-02-23 19:30:00+00:00,LONG,1,5111.75,5103.0,-437.5,5.0,12.5,-455.0,0.5623834884161858,0.25230680875523886,12
21,2024-02-23 20:10:00+00:00,2024-02-26 14:40:00+00:00,LONG,2,5100.25,5102.25,200.0,10.0,25.0,165.0,0.6646398429170953,0.83899385151735,12
21,2024-02-23 20:15:00+00:00,2024-02-26 14:45:00+00:00,LONG,2,5103.5,5101.75,-175.0,10.0,25.0,-210.0,0.6241534078086872,0.7328980984547901,12
21,2024-02-23 20:20:00+00:00,2024-02-26 14:50:00+00:00,LONG,2,5103.0,5103.5,50.0,10.0,25.0,15.0,0.6453324256270857,0.855737654528969,12
21,2024-02-26 14:45:00+00:00,2024-02-26 15:45:00+00:00,LONG,2,5101.75,5096.75,-500.0,10.0,25.0,-535.0,0.6305725872489774,0.7819213685958584,12
21,2024-02-26 14:50:00+00:00,2024-02-26 15:50:00+00:00,LONG,1,5103.5,5097.75,-287.5,5.0,12.5,-305.0,0.5872068204397273,0.5400466572703448,12
21,2024-02-26 14:55:00+00:00,2024-02-26 15:55:00+00:00,LONG,1,5102.75,5095.5,-362.5,5.0,12.5,-380.0,0.5919118643038975,0.526947742657499,12
21,2024-02-26 15:00:00+00:00,2024-02-26 16:00:00+00:00,LONG,1,5102.5,5095.5,-350.0,5.0,12.5,-367.5,0.5872068204397273,0.5727964799649169,12
21,2024-02-26 15:05:00+00:00,2024-02-26 16:05:00+00:00,LONG,1,5103.75,5093.5,-512.5,5.0,12.5,-530.0,0.5826940874025637,0.5473010325882912,12
21,2024-02-26 15:10:00+00:00,2024-02-26 16:10:00+00:00,LONG,1,5100.0,5094.25,-287.5,5.0,12.5,-305.0,0.5740401008355879,0.4423452181018669,12
21,2024-02-26 15:15:00+00:00,2024-02-26 16:15:00+00:00,LONG,1,5101.0,5095.25,-287.5,5.0,12.5,-305.0,0.558961107942946,0.4002058079583092,12
21,2024-02-26 15:45:00+00:00,2024-02-26 16:45:00+00:00,LONG,1,5096.75,5097.25,25.0,5.0,12.5,7.5,0.556249982994239,0.17990177751214195,12
22,2024-03-01 17:10:00+00:00,2024-03-01 18:10:00+00:00,LONG,2,5129.25,5135.25,600.0,10.0,25.0,565.0,0.5531567957818104,0.7568139993243042,12
22,2024-03-01 17:15:00+00:00,2024-03-01 18:15:00+00:00,LONG,1,5130.25,5134.5,212.5,5.0,12.5,195.0,0.5378664472708805,0.6007359832375295,12
22,2024-03-01 17:20:00+00:00,2024-03-01 18:20:00+00:00,LONG,2,5132.0,5136.5,450.0,10.0,25.0,415.0,0.6368298689557897,0.8063507916114845,12
22,2024-03-01 17:25:00+00:00,2024-03-01 18:25:00+00:00,LONG,1,5131.75,5137.75,300.0,5.0,12.5,282.5,0.5169802345815723,0.5132862373858078,12
22,2024-03-01 17:30:00+00:00,2024-03-01 18:30:00+00:00,LONG,1,5133.25,5138.25,250.0,5.0,12.5,232.5,0.5169802345815723,0.5831456543841539,12
22,2024-03-01 17:35:00+00:00,2024-03-01 18:35:00+00:00,LONG,2,5133.0,5137.75,475.0,10.0,25.0,440.0,0.5519685444943515,0.7517373329523016,12
22,2024-03-01 17:40:00+00:00,2024-03-01 18:40:00+00:00,LONG,2,5133.25,5140.0,675.0,10.0,25.0,640.0,0.5653414477239408,0.7476554186635687,12
22,2024-03-01 17:45:00+00:00,2024-03-01 18:45:00+00:00,LONG,2,5134.75,5139.5,475.0,10.0,25.0,440.0,0.6135730806469832,0.758783147130537,12
22,2024-03-01 17:50:00+00:00,2024-03-01 18:50:00+00:00,LONG,2,5136.25,5140.0,375.0,10.0,25.0,340.0,0.5653414477239408,0.7323389125305967,12
22,2024-03-01 17:55:00+00:00,2024-03-01 18:55:00+00:00,LONG,1,5134.5,5142.75,412.5,5.0,12.5,395.0,0.5024700077816299,0.4917667966795872,12
22,2024-03-01 18:00:00+00:00,2024-03-01 19:00:00+00:00,LONG,2,5134.75,5145.75,1100.0,10.0,25.0,1065.0,0.6216246064764371,0.864504478875528,12
22,2024-03-01 18:05:00+00:00,2024-03-01 19:05:00+00:00,LONG,2,5135.75,5144.75,900.0,10.0,25.0,865.0,0.5479281738171106,0.6675782060851879,12
22,2024-03-01 18:10:00+00:00,2024-03-01 19:10:00+00:00,LONG,2,5135.25,5146.25,1100.0,10.0,25.0,1065.0,0.5479281738171106,0.6996402193216139,12
22,2024-03-01 18:15:00+00:00,2024-03-01 19:15:00+00:00,LONG,2,5134.5,5145.0,1050.0,10.0,25.0,1015.0,0.5640098372566137,0.7129462732885341,12
22,2024-03-01 18:20:00+00:00,2024-03-01 19:20:00+00:00,LONG,2,5136.5,5145.5,900.0,10.0,25.0,865.0,0.6377039105141168,0.7017637138886051,12
22,2024-03-01 18:25:00+00:00,2024-03-01 19:25:00+00:00,LONG,2,5137.75,5148.25,1050.0,10.0,25.0,1015.0,0.6038194506550023,0.7258814014478965,12
22,2024-03-01 18:30:00+00:00,2024-03-01 19:30:00+00:00,LONG,1,5138.25,5144.75,325.0,5.0,12.5,307.5,0.5870407435770691,0.6304353765384849,12
22,2024-03-01 18:35:00+00:00,2024-03-01 19:35:00+00:00,LONG,2,5137.75,5143.5,575.0,10.0,25.0,540.0,0.6005146526504177,0.6993846002153616,12
22,2024-03-01 18:45:00+00:00,2024-03-01 19:45:00+00:00,LONG,2,5139.5,5145.0,550.0,10.0,25.0,515.0,0.5980313941926444,0.7640655650358444,12
22,2024-03-01 18:50:00+00:00,2024-03-01 19:50:00+00:00,LONG,2,5140.0,5146.5,650.0,10.0,25.0,615.0,0.6708754424895917,0.7980711638350197,12
22,2024-03-01 19:00:00+00:00,2024-03-01 20:00:00+00:00,LONG,1,5145.75,5143.75,-100.0,5.0,12.5,-117.5,0.5566832176135773,0.6534390913056649,12
22,2024-03-01 19:05:00+00:00,2024-03-01 20:05:00+00:00,LONG,1,5144.75,5142.5,-112.5,5.0,12.5,-130.0,0.5356892243430667,0.4785990237083283,12
22,2024-03-01 20:20:00+00:00,2024-03-04 14:50:00+00:00,LONG,2,5142.5,5140.25,-225.0,10.0,25.0,-260.0,0.5445648077348271,0.7644675753140988,12
22,2024-03-04 15:05:00+00:00,2024-03-04 16:05:00+00:00,LONG,1,5140.25,5142.0,87.5,5.0,12.5,70.0,0.520639606129646,0.41098688605543376,12
22,2024-03-04 15:10:00+00:00,2024-03-04 16:10:00+00:00,LONG,2,5138.0,5140.75,275.0,10.0,25.0,240.0,0.5723807591073251,0.8094517335384107,12
22,2024-03-04 15:15:00+00:00,2024-03-04 16:15:00+00:00,LONG,2,5139.25,5140.0,75.0,10.0,25.0,40.0,0.5762688671392936,0.877532599761682,12
22,2024-03-04 15:20:00+00:00,2024-03-04 16:20:00+00:00,LONG,2,5140.5,5138.5,-200.0,10.0,25.0,-235.0,0.5808692025252247,0.8494616695776122,12
22,2024-03-04 15:25:00+00:00,2024-03-04 16:25:00+00:00,LONG,2,5140.25,5139.75,-50.0,10.0,25.0,-85.0,0.7049076528797046,0.9498545897374782,12
22,2024-03-04 15:30:00+00:00,2024-03-04 16:30:00+00:00,LONG,2,5142.0,5138.25,-375.0,10.0,25.0,-410.0,0.6315294538630192,0.8617451205038877,12
22,2024-03-04 15:35:00+00:00,2024-03-04 16:35:00+00:00,LONG,1,5142.5,5140.75,-87.5,5.0,12.5,-105.0,0.580301082380711,0.4247544314026215,12
22,2024-03-04 15:40:00+00:00,2024-03-04 16:40:00+00:00,LONG,1,5143.75,5140.75,-150.0,5.0,12.5,-167.5,0.5813074890423691,0.5144250875966639,12
22,2024-03-04 16:25:00+00:00,2024-03-04 17:25:00+00:00,LONG,2,5139.75,5146.75,700.0,10.0,25.0,665.0,0.6332328858759094,0.7373867340979204,12
22,2024-03-04 20:05:00+00:00,2024-03-05 14:35:00+00:00,LONG,2,5155.0,5112.75,-4225.0,10.0,25.0,-4260.0,0.5726330428663439,0.8076593585935103,12
22,2024-03-04 20:20:00+00:00,2024-03-05 14:50:00+00:00,LONG,1,5154.0,5110.25,-2187.5,5.0,12.5,-2205.0,0.5860738505401573,0.4983804668682787,12
22,2024-03-04 20:25:00+00:00,2024-03-05 14:55:00+00:00,LONG,2,5150.5,5110.5,-4000.0,10.0,25.0,-4035.0,0.7341499763729611,0.7857166501214565,12
22,2024-03-04 20:30:00+00:00,2024-03-05 15:00:00+00:00,LONG,2,5146.75,5119.0,-2775.0,10.0,25.0,-2810.0,0.8047289834769885,0.7918126242785518,12
22,2024-03-05 15:00:00+00:00,2024-03-05 16:00:00+00:00,LONG,1,5119.0,5093.25,-1287.5,5.0,12.5,-1305.0,0.535162679276272,0.30107595380614177,12
22,2024-03-05 15:15:00+00:00,2024-03-05 16:15:00+00:00,LONG,1,5100.5,5094.5,-300.0,5.0,12.5,-317.5,0.5514794304963463,0.5092432431210249,12
22,2024-03-05 15:50:00+00:00,2024-03-05 16:50:00+00:00,LONG,1,5092.25,5085.25,-350.0,5.0,12.5,-367.5,0.5483429807887114,0.2815946091883218,12
22,2024-03-05 20:20:00+00:00,2024-03-06 14:50:00+00:00,LONG,2,5067.5,5113.75,4625.0,10.0,25.0,4590.0,0.5996185135454528,0.7197833065949103,12
22,2024-03-05 20:25:00+00:00,2024-03-06 14:55:00+00:00,LONG,2,5064.25,5112.75,4850.0,10.0,25.0,4815.0,0.7315287364489924,0.8532014453873691,12
22,2024-03-05 20:30:00+00:00,2024-03-06 15:00:00+00:00,LONG,2,5070.5,5102.0,3150.0,10.0,25.0,3115.0,0.7190981127583418,0.8284056548550053,12
22,2024-03-06 16:30:00+00:00,2024-03-06 17:30:00+00:00,LONG,1,5121.25,5131.5,512.5,5.0,12.5,495.0,0.5711333321494956,0.3349189421197027,12
22,2024-03-07 18:00:00+00:00,2024-03-07 19:00:00+00:00,LONG,1,5156.5,5170.0,675.0,5.0,12.5,657.5,0.5042947959404842,0.21570409387198097,12
22,2024-03-07 18:10:00+00:00,2024-03-07 19:10:00+00:00,LONG,1,5158.0,5167.75,487.5,5.0,12.5,470.0,0.5204022250608289,0.4212010735628288,12
22,2024-03-07 18:25:00+00:00,2024-03-07 19:25:00+00:00,LONG,1,5161.5,5163.75,112.5,5.0,12.5,95.0,0.5180801722682145,0.6491052888926581,12
23,2024-03-11 14:00:00+00:00,2024-03-11 15:00:00+00:00,LONG,1,5100.25,5116.25,800.0,5.0,12.5,782.5,0.5622660729981672,0.6319323987146187,12
23,2024-03-11 14:05:00+00:00,2024-03-11 15:05:00+00:00,LONG,1,5099.25,5113.5,712.5,5.0,12.5,695.0,0.5608635225859044,0.6559952622201415,12
23,2024-03-11 14:40:00+00:00,2024-03-11 15:40:00+00:00,LONG,1,5104.0,5109.75,287.5,5.0,12.5,270.0,0.5518351881112199,0.4652580117846097,12
23,2024-03-11 16:55:00+00:00,2024-03-11 17:55:00+00:00,LONG,1,5120.0,5120.25,12.5,5.0,12.5,-5.0,0.5648709245556056,0.524931854015373,12
23,2024-03-13 19:50:00+00:00,2024-03-14 14:20:00+00:00,LONG,1,5168.75,5152.5,-812.5,5.0,12.5,-830.0,0.5040644277095805,0.41705792180883994,12
23,2024-03-14 15:30:00+00:00,2024-03-14 16:30:00+00:00,LONG,1,5150.75,5152.25,75.0,5.0,12.5,57.5,0.591178624939953,0.6515954183752658,12
23,2024-03-14 15:35:00+00:00,2024-03-14 16:35:00+00:00,LONG,2,5153.5,5153.25,-25.0,10.0,25.0,-60.0,0.6230157111145823,0.8031562249873438,12
23,2024-03-14 15:40:00+00:00,2024-03-14 16:40:00+00:00,LONG,1,5151.5,5149.75,-87.5,5.0,12.5,-105.0,0.5635820244429322,0.41772631922053394,12
24,2024-03-15 13:30:00+00:00,2024-03-15 14:30:00+00:00,LONG,2,5193.25,5187.25,-600.0,10.0,25.0,-635.0,0.6088767235450657,0.7786383507387699,12
24,2024-03-15 13:35:00+00:00,2024-03-15 14:35:00+00:00,LONG,2,5188.5,5193.75,525.0,10.0,25.0,490.0,0.5123191195656566,0.6996753648382894,12
24,2024-03-15 15:30:00+00:00,2024-03-15 16:30:00+00:00,LONG,1,5188.0,5175.5,-625.0,5.0,12.5,-642.5,0.5463712019086261,0.3146625003755803,12
24,2024-03-15 15:35:00+00:00,2024-03-15 16:35:00+00:00,LONG,1,5186.75,5178.0,-437.5,5.0,12.5,-455.0,0.5564316850803506,0.4279035344279618,12
24,2024-03-15 15:40:00+00:00,2024-03-15 16:40:00+00:00,LONG,1,5184.25,5175.5,-437.5,5.0,12.5,-455.0,0.5569896408747873,0.5007758958776188,12
